DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,,,,,
Klaus,225762,0.500000,Transmission,UT,22:20:00 07-Mar-2025,16.7,-1.00,1,,,, ,15,,0.00,0.00,10.975,11.025,,,5.00,0.00,10.975,11.025,,,10.00,0.00,10.975,11.025,,,15.00,1.00,10.875,10.925,,,20.00,0.00,10.825,10.875,,,25.00,0.00,10.825,10.875,,,30.00,0.00,10.825,10.875,,,35.00,0.00,10.825,10.875,,,40.00,0.00,10.825,10.875,,,45.00,0.00,10.825,10.875,,,50.00,0.00,10.825,10.875,,,55.00,1.00,10.825,10.875,,,60.00,0.00,10.825,10.875,,,65.00,0.00,10.825,10.875,,,70.00,1.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,09:18:00 08-Mar-2025,1.7,-1.00,1,,,, ,4,,0.00,0.00,10.875,10.925,,,5.00,0.00,10.875,10.925,,,10.00,0.00,10.875,10.925,,,15.00,0.00,10.925,10.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,08:08:00 09-Mar-2025,16.7,-1.00,1,,,, ,15,,0.00,0.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.825,10.875,,,20.00,0.00,10.825,10.875,,,25.00,0.00,10.825,10.875,,,30.00,0.00,10.825,10.875,,,35.00,0.00,10.775,10.825,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.725,10.775,,,50.00,1.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.675,10.725,,,65.00,0.00,10.725,10.775,,,70.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,09:01:00 09-Mar-2025,16.7,-1.00,1,,,, ,13,,0.00,0.00,10.725,10.775,,,5.00,0.00,10.725,10.775,,,10.00,1.00,10.725,10.775,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.675,10.725,,,40.00,0.00,10.675,10.725,,,45.00,0.00,10.675,10.725,,,50.00,0.00,10.575,10.625,,,55.00,0.00,10.575,10.625,,,60.00,0.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,20:31:00 09-Mar-2025,1.7,-1.00,1,,,, ,4,,0.00,0.00,10.975,11.025,,,5.00,0.00,10.975,11.025,,,10.00,0.00,10.975,11.025,,,15.00,0.00,10.975,11.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,19:01:00 10-Mar-2025,16.7,-1.00,1,,,, ,13,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,0.00,10.725,10.775,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.675,10.725,,,25.00,0.00,10.675,10.725,,,30.00,0.00,10.575,10.625,,,35.00,0.00,10.575,10.625,,,40.00,0.00,10.575,10.625,,,45.00,0.00,10.525,10.575,,,50.00,0.00,10.525,10.575,,,55.00,0.00,10.525,10.575,,,60.00,0.00,10.525,10.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,06:00:00 11-Mar-2025,16.7,-1.00,1,,,, ,13,,0.00,0.00,10.475,10.525,,,5.00,0.00,10.475,10.525,,,10.00,0.00,10.475,10.525,,,15.00,0.00,10.475,10.525,,,20.00,0.00,10.475,10.525,,,25.00,0.00,10.475,10.525,,,30.00,0.00,10.475,10.525,,,35.00,0.00,10.475,10.525,,,40.00,0.00,10.475,10.525,,,45.00,0.00,10.475,10.525,,,50.00,0.00,10.475,10.525,,,55.00,0.00,10.475,10.525,,,60.00,0.00,10.475,10.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,18:02:00 11-Mar-2025,16.7,-1.00,2,,,, ,14,,0.00,0.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.775,10.825,,,20.00,0.00,10.675,10.725,,,25.00,0.00,10.525,10.575,,,30.00,0.00,10.525,10.575,,,35.00,1.00,10.525,10.575,,,40.00,0.00,10.525,10.575,,,45.00,0.00,10.525,10.575,,,50.00,0.00,10.525,10.575,,,55.00,1.00,10.525,10.575,,,60.00,0.00,10.525,10.575,,,65.00,0.00,10.525,10.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,03:01:00 15-Mar-2025,1.7,-2.00,1,,,, ,10,,0.00,0.00,9.925,9.975,,,5.00,0.00,9.975,10.025,,,10.00,0.00,9.975,10.025,,,15.00,1.00,9.975,10.025,,,20.00,0.00,9.975,10.025,,,25.00,0.00,9.975,10.025,,,30.00,1.00,9.975,10.025,,,35.00,0.00,9.975,10.025,,,40.00,0.00,9.975,10.025,,,45.00,0.00,9.975,10.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,14:00:00 16-Mar-2025,16.7,-2.00,1,,,, ,15,,0.00,0.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.825,10.875,,,20.00,0.00,10.825,10.875,,,25.00,0.00,10.825,10.875,,,30.00,0.00,10.825,10.875,,,35.00,0.00,10.825,10.875,,,40.00,0.00,10.825,10.875,,,45.00,0.00,10.825,10.875,,,50.00,0.00,10.825,10.875,,,55.00,0.00,10.825,10.875,,,60.00,0.00,10.825,10.875,,,65.00,0.00,10.825,10.875,,,70.00,1.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,13:01:00 17-Mar-2025,16.7,-2.00,1,,,, ,14,,0.00,0.00,10.725,10.775,,,5.00,0.00,10.675,10.725,,,10.00,0.00,10.675,10.725,,,15.00,0.00,10.675,10.725,,,20.00,0.00,10.675,10.725,,,25.00,1.00,10.675,10.725,,,30.00,0.00,10.675,10.725,,,35.00,0.00,10.675,10.725,,,40.00,0.00,10.675,10.725,,,45.00,0.00,10.675,10.725,,,50.00,0.00,10.675,10.725,,,55.00,0.00,10.675,10.725,,,60.00,0.00,10.675,10.725,,,65.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,20:01:00 20-Mar-2025,16.7,-2.00,2,,,, ,14,,0.00,0.00,10.425,10.475,,,5.00,0.00,10.425,10.475,,,10.00,0.00,10.425,10.475,,,15.00,0.00,10.475,10.525,,,20.00,1.00,10.425,10.475,,,25.00,0.00,10.425,10.475,,,30.00,1.00,10.425,10.475,,,35.00,0.00,10.425,10.475,,,40.00,1.00,10.425,10.475,,,45.00,0.00,10.425,10.475,,,50.00,0.00,10.425,10.475,,,55.00,0.00,10.425,10.475,,,60.00,0.00,10.425,10.475,,,65.00,1.00,10.425,10.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,07:00:00 22-Mar-2025,16.7,-2.00,2,,,, ,11,,0.00,0.00,10.175,10.225,,,5.00,0.00,10.175,10.225,,,10.00,0.00,10.175,10.225,,,15.00,1.00,10.175,10.225,,,20.00,0.00,10.175,10.225,,,25.00,0.00,10.175,10.225,,,30.00,0.00,10.175,10.225,,,35.00,0.00,10.175,10.225,,,40.00,0.00,10.175,10.225,,,45.00,0.00,10.175,10.225,,,50.00,0.00,10.175,10.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,19:01:00 22-Mar-2025,16.7,-2.00,1,,,, ,11,,0.00,0.00,10.075,10.125,,,5.00,0.00,10.075,10.125,,,10.00,1.00,10.075,10.125,,,15.00,0.00,10.075,10.125,,,20.00,0.00,10.075,10.125,,,25.00,0.00,10.075,10.125,,,30.00,0.00,10.075,10.125,,,35.00,0.00,10.075,10.125,,,40.00,0.00,10.075,10.125,,,45.00,1.00,10.075,10.125,,,50.00,0.00,10.075,10.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,07:00:00 23-Mar-2025,16.7,-2.00,1,,,, ,10,,0.00,0.00,10.575,10.625,,,5.00,0.00,10.575,10.625,,,10.00,0.00,10.575,10.625,,,15.00,0.00,10.575,10.625,,,20.00,0.00,10.575,10.625,,,25.00,0.00,10.575,10.625,,,30.00,0.00,10.575,10.625,,,35.00,0.00,10.575,10.625,,,40.00,0.00,10.575,10.625,,,45.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,05:00:00 25-Mar-2025,16.7,-2.00,1,,,, ,10,,0.00,0.00,10.175,10.225,,,5.00,0.00,10.175,10.225,,,10.00,0.00,10.225,10.275,,,15.00,0.00,10.225,10.275,,,20.00,0.00,10.225,10.275,,,25.00,0.00,10.225,10.275,,,30.00,0.00,10.225,10.275,,,35.00,0.00,10.225,10.275,,,40.00,0.00,10.225,10.275,,,45.00,0.00,10.225,10.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,15:03:00 25-Mar-2025,16.7,-2.00,1,,,, ,15,,0.00,0.00,11.075,11.125,,,5.00,0.00,10.875,10.925,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.725,10.775,,,20.00,0.00,10.725,10.775,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.775,10.825,,,35.00,1.00,10.775,10.825,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.775,10.825,,,50.00,0.00,10.775,10.825,,,55.00,0.00,10.775,10.825,,,60.00,1.00,10.775,10.825,,,65.00,0.00,10.775,10.825,,,70.00,0.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,16:02:00 25-Mar-2025,16.7,-2.00,1,,,, ,15,,0.00,0.00,11.175,11.225,,,5.00,0.00,10.925,10.975,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.775,10.825,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,0.00,10.775,10.825,,,45.00,0.00,10.775,10.825,,,50.00,0.00,10.775,10.825,,,55.00,0.00,10.775,10.825,,,60.00,0.00,10.725,10.775,,,65.00,0.00,10.725,10.775,,,70.00,1.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,02:01:00 27-Mar-2025,1.7,-2.00,1,,,, ,4,,0.00,0.00,10.375,10.425,,,5.00,0.00,10.375,10.425,,,10.00,0.00,10.375,10.425,,,15.00,1.00,10.375,10.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,13:00:00 27-Mar-2025,16.7,-2.00,1,,,, ,14,,0.00,0.00,10.825,10.875,,,5.00,0.00,10.675,10.725,,,10.00,0.00,10.375,10.425,,,15.00,0.00,10.325,10.375,,,20.00,0.00,10.275,10.325,,,25.00,0.00,10.275,10.325,,,30.00,0.00,10.275,10.325,,,35.00,0.00,10.275,10.325,,,40.00,0.00,10.325,10.375,,,45.00,0.00,10.325,10.375,,,50.00,0.00,10.325,10.375,,,55.00,0.00,10.325,10.375,,,60.00,0.00,10.325,10.375,,,65.00,0.00,10.325,10.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klaus,225762,0.500000,Transmission,UT,11:03:00 29-Mar-2025,1.7,-2.00,1,,,, ,12,,0.00,0.00,10.375,10.425,,,5.00,0.00,10.375,10.425,,,10.00,1.00,10.375,10.425,,,15.00,0.00,10.375,10.425,,,20.00,0.00,10.375,10.425,,,25.00,0.00,10.375,10.425,,,30.00,0.00,10.375,10.425,,,35.00,1.00,10.375,10.425,,,40.00,0.00,10.375,10.425,,,45.00,1.00,10.375,10.425,,,50.00,0.00,10.375,10.425,,,55.00,0.00,10.375,10.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
