Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Caterpillar,27-Feb-2025,18:43:11,1,,,,0,5,,,,,,,,,,,,,,,15,32,11160,,,,10,17265,,,,1,14892,,,,8,6747,,,,2,17096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,27-Feb-2025,20:59:58,4,,,,0,8,,,,,,,,,,,,,,,15,28,5524,,,,32,27192,,,,2,29542,,,,31,28039,,,,4,3996,,,,19,25699,,,,3,26326,,,,21,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,11:35:26,2,,,,0,5,,,,,,,,,,,,,,,15,11,6632,,,,31,13550,,,,12,14877,,,,25,27306,,,,26,16658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,12:01:02,2,,,,0,6,,,,,,,,,,,,,,,15,26,15356,,,,29,5788,,,,28,9516,,,,25,17550,,,,16,32196,,,,4,3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,13:00:53,1,,,,0,7,,,,,,,,,,,,,,,15,16,24119,,,,26,8336,,,,4,10047,,,,29,27100,,,,31,20524,,,,18,14253,,,,28,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,13:59:04,3,,,,0,6,,,,,,,,,,,,,,,15,27,24676,,,,26,20542,,,,16,11101,,,,29,14892,,,,31,18058,,,,18,6707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,16:15:38,1,,,,0,7,,,,,,,,,,,,,,,15,23,10834,,,,10,467,,,,8,28742,,,,27,5280,,,,16,26120,,,,7,17635,,,,18,31898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,17:27:37,1,,,,0,8,,,,,,,,,,,,,,,15,10,14664,,,,27,17535,,,,32,27309,,,,8,28366,,,,23,21860,,,,2,19519,,,,14,16664,,,,1,15643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,18:37:44,2,,,,0,6,,,,,,,,,,,,,,,15,32,21462,,,,10,2051,,,,8,23476,,,,2,30476,,,,3,31470,,,,1,25921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,19:45:17,2,,,,0,7,,,,,,,,,,,,,,,15,32,1556,,,,2,32029,,,,22,28067,,,,3,7977,,,,17,8132,,,,8,20649,,,,14,17988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,20:49:52,2,,,,0,8,,,,,,,,,,,,,,,15,4,4826,,,,2,4118,,,,21,11047,,,,19,2416,,,,31,2186,,,,1,9517,,,,3,22170,,,,28,21963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,22:02:29,2,,,,0,8,,,,,,,,,,,,,,,15,1,9860,,,,2,12744,,,,19,20379,,,,9,31111,,,,17,22500,,,,3,13031,,,,4,28928,,,,6,26609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,28-Feb-2025,23:14:36,2,,,,0,7,,,,,,,,,,,,,,,15,4,8308,,,,11,5100,,,,19,13930,,,,3,18814,,,,7,13928,,,,20,8821,,,,9,32142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,05:20:08,3,,,,0,5,,,,,,,,,,,,,,,15,5,28856,,,,14,6110,,,,24,12074,,,,15,17668,,,,17,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,06:25:20,2,,,,0,8,,,,,,,,,,,,,,,15,19,23090,,,,17,20614,,,,13,29712,,,,22,18928,,,,24,3554,,,,10,29901,,,,12,28650,,,,14,32515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,07:31:58,3,,,,0,8,,,,,,,,,,,,,,,15,15,30497,,,,12,28471,,,,23,27008,,,,10,32470,,,,24,19842,,,,19,31041,,,,25,16644,,,,13,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,08:40:53,2,,,,0,6,,,,,,,,,,,,,,,15,12,18014,,,,32,29563,,,,24,25976,,,,25,20830,,,,29,28724,,,,6,3275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,09:45:56,3,,,,0,8,,,,,,,,,,,,,,,15,29,14437,,,,32,20740,,,,24,1026,,,,12,27725,,,,28,5604,,,,25,6977,,,,11,26598,,,,6,3119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,10:51:48,2,,,,0,8,,,,,,,,,,,,,,,15,31,19921,,,,32,17518,,,,29,10516,,,,25,4270,,,,11,25120,,,,12,22209,,,,26,456,,,,28,3047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,11:00:05,3,,,,0,7,,,,,,,,,,,,,,,15,12,1888,,,,29,4355,,,,25,32296,,,,32,164,,,,28,26748,,,,31,25653,,,,11,28706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,11:46:40,3,,,,0,8,,,,,,,,,,,,,,,15,18,19518,,,,11,27286,,,,31,32147,,,,20,16778,,,,26,978,,,,28,5541,,,,29,114,,,,12,9875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,12:01:01,1,,,,0,7,,,,,,,,,,,,,,,15,18,13738,,,,31,7080,,,,26,11662,,,,28,15975,,,,29,17474,,,,20,701,,,,25,17436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,13:13:49,2,,,,0,8,,,,,,,,,,,,,,,15,31,27910,,,,28,8636,,,,18,5097,,,,16,6680,,,,29,32430,,,,5,7933,,,,26,17910,,,,27,13467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,14:29:01,1,,,,0,7,,,,,,,,,,,,,,,15,31,11776,,,,23,31845,,,,27,24612,,,,18,24381,,,,5,9920,,,,10,25109,,,,26,17216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,15:40:12,2,,,,0,8,,,,,,,,,,,,,,,15,10,27277,,,,23,15255,,,,18,17701,,,,7,4146,,,,26,11828,,,,16,13355,,,,27,25060,,,,8,26173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,16:45:03,3,,,,0,8,,,,,,,,,,,,,,,15,10,2703,,,,2,14038,,,,23,1120,,,,27,19288,,,,1,26050,,,,8,13783,,,,7,27812,,,,21,20279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,17:47:54,4,,,,0,6,,,,,,,,,,,,,,,15,10,19344,,,,2,16712,,,,27,10513,,,,8,22678,,,,1,9190,,,,3,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,18:59:55,1,,,,0,7,,,,,,,,,,,,,,,15,3,8659,,,,8,803,,,,32,14907,,,,10,5819,,,,14,3820,,,,1,2123,,,,22,15160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,20:14:58,2,,,,0,4,,,,,,,,,,,,,,,15,17,1247,,,,4,31502,,,,22,30577,,,,14,31972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,21:29:09,1,,,,0,6,,,,,,,,,,,,,,,15,1,11893,,,,17,2676,,,,4,16986,,,,9,24990,,,,2,15364,,,,3,4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,23:01:18,2,,,,0,7,,,,,,,,,,,,,,,15,9,24381,,,,6,18761,,,,19,12737,,,,3,31470,,,,17,13574,,,,11,8319,,,,4,29980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,01-Mar-2025,23:31:27,1,,,,0,7,,,,,,,,,,,,,,,15,19,16153,,,,11,1712,,,,7,21783,,,,3,32002,,,,6,4312,,,,9,5585,,,,20,16336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,04:16:07,2,,,,0,8,,,,,,,,,,,,,,,15,15,13627,,,,14,10478,,,,22,28157,,,,13,26677,,,,24,26850,,,,5,4947,,,,30,25898,,,,18,20727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,05:20:41,2,,,,0,7,,,,,,,,,,,,,,,15,23,13747,,,,14,17866,,,,13,21126,,,,22,31673,,,,24,5778,,,,5,20459,,,,15,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,06:39:05,3,,,,0,7,,,,,,,,,,,,,,,15,12,6312,,,,23,25070,,,,24,20383,,,,13,24148,,,,22,30034,,,,17,30189,,,,15,22412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,07:42:48,1,,,,0,8,,,,,,,,,,,,,,,15,15,25133,,,,25,12316,,,,19,5262,,,,10,9275,,,,17,2856,,,,12,29299,,,,22,12652,,,,23,27735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,08:51:17,2,,,,0,4,,,,,,,,,,,,,,,15,32,22926,,,,24,14596,,,,25,24756,,,,19,11121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,09:46:27,1,,,,0,5,,,,,,,,,,,,,,,15,32,7328,,,,29,28892,,,,12,16790,,,,28,13665,,,,6,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,10:00:01,3,,,,0,5,,,,,,,,,,,,,,,15,12,3454,,,,32,13242,,,,29,8976,,,,28,18910,,,,25,30086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,10:37:10,2,,,,0,6,,,,,,,,,,,,,,,15,12,24580,,,,11,25594,,,,32,2021,,,,29,8529,,,,25,13320,,,,31,32211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,11:02:39,3,,,,0,5,,,,,,,,,,,,,,,15,12,6382,,,,11,15798,,,,25,12051,,,,28,21781,,,,31,31506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,12:13:53,2,,,,0,8,,,,,,,,,,,,,,,15,25,6099,,,,18,762,,,,29,10252,,,,28,26009,,,,31,17830,,,,4,28919,,,,5,29610,,,,26,4811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,13:22:12,4,,,,0,8,,,,,,,,,,,,,,,15,5,15527,,,,29,25170,,,,16,3857,,,,18,22841,,,,26,20510,,,,27,26487,,,,28,14932,,,,4,11743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,14:35:38,1,,,,0,7,,,,,,,,,,,,,,,15,23,17396,,,,18,18908,,,,26,3922,,,,7,21404,,,,27,29802,,,,16,12869,,,,10,21300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,15:41:59,4,,,,0,8,,,,,,,,,,,,,,,15,23,6429,,,,8,26938,,,,18,18420,,,,7,22436,,,,10,2802,,,,15,8985,,,,27,13562,,,,30,15891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,16:51:26,4,,,,0,8,,,,,,,,,,,,,,,15,10,192,,,,23,29802,,,,27,23859,,,,7,24724,,,,2,5352,,,,8,14889,,,,1,24900,,,,21,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,17:58:04,2,,,,0,8,,,,,,,,,,,,,,,15,10,8983,,,,1,7170,,,,27,13457,,,,14,18362,,,,2,29468,,,,8,25595,,,,32,23680,,,,22,25329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,19:00:08,5,,,,0,8,,,,,,,,,,,,,,,15,32,22186,,,,2,8563,,,,1,11142,,,,10,27434,,,,14,5542,,,,3,29767,,,,8,23416,,,,22,23895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,19:54:55,2,,,,0,8,,,,,,,,,,,,,,,15,32,19089,,,,17,5544,,,,2,20611,,,,3,26240,,,,21,6152,,,,22,26747,,,,1,24614,,,,14,18663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,22:00:54,2,,,,0,8,,,,,,,,,,,,,,,15,3,23704,,,,6,6886,,,,28,20976,,,,31,10873,,,,4,30358,,,,17,23981,,,,19,6004,,,,9,10287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,22:11:18,1,,,,0,8,,,,,,,,,,,,,,,15,17,27276,,,,3,28718,,,,19,30516,,,,6,10204,,,,11,21686,,,,28,1417,,,,9,15922,,,,31,9773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,02-Mar-2025,23:00:02,2,,,,0,8,,,,,,,,,,,,,,,15,19,4960,,,,11,20970,,,,31,16171,,,,3,20238,,,,4,26834,,,,9,29577,,,,6,24450,,,,17,3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,01:55:05,1,,,,0,6,,,,,,,,,,,,,,,15,9,8526,,,,5,7220,,,,7,19960,,,,13,21491,,,,30,7576,,,,11,17795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,03:00:36,2,,,,0,8,,,,,,,,,,,,,,,15,7,15924,,,,30,11520,,,,13,8490,,,,20,30078,,,,15,5488,,,,18,6719,,,,14,20194,,,,5,18851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,04:06:48,3,,,,0,6,,,,,,,,,,,,,,,15,30,13407,,,,22,18662,,,,5,26660,,,,15,7416,,,,14,7924,,,,13,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,05:12:45,1,,,,0,8,,,,,,,,,,,,,,,15,22,2828,,,,13,32384,,,,23,14541,,,,14,27166,,,,24,1198,,,,15,5555,,,,5,11080,,,,18,27309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,06:13:51,4,,,,0,8,,,,,,,,,,,,,,,15,10,28550,,,,13,15687,,,,22,3636,,,,15,22800,,,,24,4642,,,,17,25511,,,,12,16688,,,,23,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,07:18:40,3,,,,0,8,,,,,,,,,,,,,,,15,10,8445,,,,32,12981,,,,23,17674,,,,24,31240,,,,15,26950,,,,19,1717,,,,12,18696,,,,25,30101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,08:22:56,3,,,,0,6,,,,,,,,,,,,,,,15,32,25106,,,,25,9518,,,,12,4220,,,,10,29977,,,,19,26346,,,,24,10995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,09:00:01,1,,,,0,5,,,,,,,,,,,,,,,15,32,15874,,,,28,21301,,,,12,3505,,,,29,4207,,,,25,26984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,09:10:15,2,,,,0,6,,,,,,,,,,,,,,,15,28,31670,,,,25,13090,,,,29,21782,,,,12,22255,,,,32,25128,,,,24,23785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,10:00:01,2,,,,0,6,,,,,,,,,,,,,,,15,31,30852,,,,32,20280,,,,29,1672,,,,12,28184,,,,28,12706,,,,25,5041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,12:22:40,1,,,,0,4,,,,,,,,,,,,,,,15,4,5589,,,,16,8367,,,,29,14009,,,,26,7587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,13:24:43,2,,,,0,6,,,,,,,,,,,,,,,15,27,18932,,,,31,19488,,,,29,18879,,,,26,13434,,,,16,14404,,,,28,12677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,14:32:00,1,,,,0,7,,,,,,,,,,,,,,,15,18,28714,,,,31,24132,,,,27,17228,,,,23,30436,,,,26,19482,,,,16,29455,,,,7,5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,03-Mar-2025,15:38:27,1,,,,0,8,,,,,,,,,,,,,,,15,7,23342,,,,8,29686,,,,10,1227,,,,16,13824,,,,27,11830,,,,21,15659,,,,23,31884,,,,2,7285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,02:15:40,2,,,,0,6,,,,,,,,,,,,,,,15,11,19712,,,,13,7238,,,,5,2923,,,,30,1772,,,,20,18624,,,,15,32409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,03:21:06,2,,,,0,5,,,,,,,,,,,,,,,15,13,5735,,,,5,4241,,,,20,9922,,,,30,25501,,,,15,25394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,05:43:04,2,,,,0,8,,,,,,,,,,,,,,,15,12,26194,,,,23,9013,,,,13,21782,,,,24,20260,,,,22,8774,,,,15,10987,,,,5,30590,,,,14,19529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,06:45:08,3,,,,0,8,,,,,,,,,,,,,,,15,17,24330,,,,19,20226,,,,15,16340,,,,22,12088,,,,10,22538,,,,13,2581,,,,12,11264,,,,24,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,08:00:29,3,,,,0,6,,,,,,,,,,,,,,,15,19,23152,,,,10,8918,,,,32,27548,,,,17,25076,,,,24,26488,,,,25,6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,08:58:26,1,,,,0,6,,,,,,,,,,,,,,,15,32,12275,,,,19,15004,,,,6,4712,,,,25,27280,,,,12,28708,,,,24,20661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,11:21:15,1,,,,0,4,,,,,,,,,,,,,,,15,26,5892,,,,32,29486,,,,31,2034,,,,16,32559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,12:40:21,1,,,,0,8,,,,,,,,,,,,,,,15,29,16002,,,,26,7725,,,,18,10954,,,,16,15020,,,,9,11464,,,,31,2559,,,,5,31108,,,,28,14449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,15:08:43,3,,,,0,7,,,,,,,,,,,,,,,15,8,15087,,,,27,29990,,,,18,9863,,,,10,17740,,,,16,20006,,,,26,20825,,,,7,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,17:20:08,3,,,,0,6,,,,,,,,,,,,,,,15,10,3609,,,,1,13353,,,,27,24392,,,,2,15542,,,,32,28734,,,,8,26515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,18:41:38,1,,,,0,4,,,,,,,,,,,,,,,15,14,27438,,,,22,27576,,,,17,7068,,,,1,19210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,20:00:01,3,,,,0,8,,,,,,,,,,,,,,,15,22,21850,,,,19,28636,,,,14,29748,,,,3,28648,,,,17,13796,,,,32,20261,,,,1,24234,,,,2,3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,20:23:50,2,,,,0,8,,,,,,,,,,,,,,,15,1,22570,,,,17,17166,,,,2,13382,,,,3,13499,,,,22,5480,,,,14,15997,,,,28,28918,,,,19,24809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,21:04:08,1,,,,0,4,,,,,,,,,,,,,,,15,17,2100,,,,19,21680,,,,1,3848,,,,3,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,04-Mar-2025,22:06:05,2,,,,0,8,,,,,,,,,,,,,,,15,17,20055,,,,9,27205,,,,19,26055,,,,1,21754,,,,11,28896,,,,2,8807,,,,3,13626,,,,6,13195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,05-Mar-2025,00:16:27,1,,,,0,5,,,,,,,,,,,,,,,15,20,24231,,,,6,12078,,,,7,10272,,,,4,2819,,,,30,25016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,05-Mar-2025,04:24:36,2,,,,0,6,,,,,,,,,,,,,,,15,23,31460,,,,13,10506,,,,15,27709,,,,30,11006,,,,18,15628,,,,22,31755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,05-Mar-2025,06:29:13,1,,,,0,5,,,,,,,,,,,,,,,15,13,1514,,,,12,8724,,,,15,4970,,,,19,3928,,,,24,7298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,05-Mar-2025,09:26:13,3,,,,0,5,,,,,,,,,,,,,,,15,28,6643,,,,32,7030,,,,12,20834,,,,31,30408,,,,29,23908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,05-Mar-2025,22:12:13,2,,,,0,6,,,,,,,,,,,,,,,15,3,32314,,,,1,30040,,,,31,6186,,,,17,3960,,,,9,10904,,,,19,27073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,06-Mar-2025,06:00:01,1,,,,0,4,,,,,,,,,,,,,,,15,19,7118,,,,17,12275,,,,22,27208,,,,13,16145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,06-Mar-2025,07:00:02,1,,,,0,5,,,,,,,,,,,,,,,15,17,20121,,,,22,13335,,,,19,19306,,,,24,26036,,,,12,25064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,06-Mar-2025,10:56:30,1,,,,0,5,,,,,,,,,,,,,,,15,31,22239,,,,28,27332,,,,25,12880,,,,12,23024,,,,11,16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,06-Mar-2025,12:08:12,1,,,,0,4,,,,,,,,,,,,,,,15,26,32190,,,,18,13510,,,,29,19725,,,,28,4536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,06-Mar-2025,18:00:02,1,,,,0,4,,,,,,,,,,,,,,,15,32,22546,,,,8,15342,,,,10,2437,,,,21,8767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,07-Mar-2025,06:00:02,1,,,,0,6,,,,,,,,,,,,,,,15,17,2599,,,,23,5928,,,,22,2328,,,,24,15424,,,,2,32106,,,,14,16577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,07-Mar-2025,13:43:41,1,,,,0,4,,,,,,,,,,,,,,,15,26,22537,,,,27,18854,,,,18,16357,,,,16,12361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,07-Mar-2025,18:00:02,1,,,,0,4,,,,,,,,,,,,,,,15,10,669,,,,1,3444,,,,2,28042,,,,21,16217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,08-Mar-2025,06:15:34,1,,,,0,4,,,,,,,,,,,,,,,15,22,24223,,,,15,29705,,,,17,27798,,,,24,25817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caterpillar,08-Mar-2025,12:15:25,1,,,,0,7,,,,,,,,,,,,,,,15,31,20431,,,,28,13374,,,,18,21246,,,,29,6226,,,,26,24818,,,,4,25275,,,,16,16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
