DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Caterpillar,238962,UT,11:03:13 22-Jan-2025,Argos,B,50.0802,-5.1483,1655,4834,566,105,,,,,,Lon > 4 deviations from mean
Caterpillar,238962,UT,11:04:31 22-Jan-2025,Argos,B,50.0979,-5.1834,825,14266,47,76,,,,,,
Caterpillar,238962,UT,16:55:56 22-Jan-2025,Argos,A,50.0925,-5.1978,425,8996,20,86,,,,,,
Caterpillar,238962,UT,20:13:40 22-Jan-2025,Argos,B,50.0811,-5.1948,1248,5630,276,125,,,,,,
Caterpillar,238962,UT,20:44:02 22-Jan-2025,Argos,B,50.0869,-5.2033,1213,2595,566,113,,,,,,
Caterpillar,238962,UT,21:41:08 22-Jan-2025,Argos,B,50.0876,-5.2059,1379,2496,761,94,,,,,,
Caterpillar,238962,UT,22:56:04 22-Jan-2025,Argos,3,50.0929,-5.1923,160,567,45,105,,,,,,
Caterpillar,238962,UT,23:47:32 22-Jan-2025,Argos,A,50.0914,-5.2076,394,6555,23,78,,,,,,
Caterpillar,238962,UT,01:25:18 23-Jan-2025,Argos,B,50.0924,-5.2112,1334,2505,710,89,,,,,,
Caterpillar,238962,UT,05:52:31 23-Jan-2025,Argos,B,50.0911,-5.2206,2377,3923,1440,78,,,,,,
Caterpillar,238962,UT,06:38:23 23-Jan-2025,Argos,B,50.0906,-5.2181,1904,7868,460,92,,,,,,
Caterpillar,238962,UT,10:41:35 23-Jan-2025,Argos,B,50.0858,-5.2217,2670,5421,1314,88,,,,,,
Caterpillar,238962,UT,13:23:41 23-Jan-2025,Argos,B,50.0776,-5.2021,1229,13044,115,152,,,,,,
Caterpillar,238962,UT,23:01:22 23-Jan-2025,Argos,B,50.0622,-5.2003,1650,5403,503,174,,,,,,
Caterpillar,238962,UT,00:40:06 24-Jan-2025,Argos,B,50.0878,-5.2058,1324,23833,73,46,,,,,,
Caterpillar,238962,UT,07:26:19 24-Jan-2025,Argos,B,50.1112,-5.2130,2682,5495,1308,79,,,,,,
Caterpillar,238962,UT,11:05:12 24-Jan-2025,Argos,B,50.0996,-5.2184,2594,6682,1007,105,,,,,,
Caterpillar,238962,UT,11:12:06 24-Jan-2025,Argos,B,50.0975,-5.2050,1365,22183,84,147,,,,,,
Caterpillar,238962,UT,11:57:02 24-Jan-2025,Argos,B,50.0990,-5.2065,1627,3204,825,140,,,,,,
Caterpillar,238962,UT,12:38:41 24-Jan-2025,Argos,B,50.0942,-5.2050,1305,2491,684,103,,,,,,
Caterpillar,238962,UT,23:53:02 24-Jan-2025,Argos,B,50.1059,-5.2300,2836,11430,703,79,,,,,,
Caterpillar,238962,UT,06:56:38 25-Jan-2025,Argos,B,50.1067,-5.2413,1962,53366,72,110,,,,,,
Caterpillar,238962,UT,10:29:41 25-Jan-2025,Argos,B,50.1046,-5.2401,2556,10083,648,109,,,,,,
Caterpillar,238962,UT,12:31:28 25-Jan-2025,Argos,B,50.0830,-5.1972,1244,13627,113,67,,,,,,
Caterpillar,238962,UT,13:33:35 25-Jan-2025,Argos,B,50.0841,-5.1850,1547,3665,652,69,,,,,,
Caterpillar,238962,UT,16:30:02 25-Jan-2025,Argos,B,50.0746,-5.1881,2203,4227,1148,84,,,,,,
Caterpillar,238962,UT,18:12:14 25-Jan-2025,Argos,A,50.0902,-5.2002,452,1173,174,155,,,,,,
Caterpillar,238962,UT,18:26:31 25-Jan-2025,Argos,B,50.0906,-5.2003,671,850,529,115,,,,,,
Caterpillar,238962,UT,21:25:38 25-Jan-2025,Argos,B,50.0908,-5.1974,1698,3509,821,94,,,,,,
Caterpillar,238962,UT,21:58:19 25-Jan-2025,Argos,B,50.0922,-5.1970,1444,55046,37,106,,,,,,
Caterpillar,238962,UT,22:19:48 25-Jan-2025,Argos,B,50.0919,-5.1965,1536,7359,320,104,,,,,,
Caterpillar,238962,UT,06:13:44 26-Jan-2025,Argos,B,50.0913,-5.2176,1516,18698,122,82,,,,,,
Caterpillar,238962,UT,08:16:08 26-Jan-2025,Argos,0,50.1021,-5.2594,2590,93798,71,100,,,,,,
Caterpillar,238962,UT,10:14:57 26-Jan-2025,Argos,B,50.0960,-5.2614,2681,7643,940,92,,,,,,
Caterpillar,238962,UT,12:46:13 26-Jan-2025,Argos,B,50.0982,-5.2663,2648,9570,732,98,,,,,,
Caterpillar,238962,UT,17:26:01 26-Jan-2025,Argos,B,50.0993,-5.2759,3196,7133,1431,91,,,,,,
Caterpillar,238962,UT,18:05:19 26-Jan-2025,Argos,B,50.0946,-5.2007,1813,13251,248,149,,,,,,
Caterpillar,238962,UT,20:18:58 26-Jan-2025,Argos,B,50.0972,-5.1410,2517,5356,1183,81,,,,,,
Caterpillar,238962,UT,21:42:41 26-Jan-2025,Argos,B,50.1027,-5.1828,2518,7097,893,67,,,,,,
Caterpillar,238962,UT,00:00:46 27-Jan-2025,Argos,A,50.0904,-5.2029,309,2023,47,97,,,,,,
Caterpillar,238962,UT,07:08:26 27-Jan-2025,Argos,B,50.0425,-5.1729,2421,5535,1058,96,,,,,,Lat > 4 deviations from mean
Caterpillar,238962,UT,07:12:48 27-Jan-2025,Argos,B,50.0784,-5.1880,2627,14337,481,96,,,,,,
Caterpillar,238962,UT,07:51:26 27-Jan-2025,Argos,B,50.0879,-5.2177,1445,31208,66,81,,,,,,
Caterpillar,238962,UT,10:00:46 27-Jan-2025,Argos,B,50.0934,-5.2176,1832,3864,868,77,,,,,,
Caterpillar,238962,UT,11:54:32 27-Jan-2025,Argos,B,50.0950,-5.2241,2336,4442,1228,86,,,,,,
Caterpillar,238962,UT,16:46:36 27-Jan-2025,Argos,B,50.0928,-5.2175,3095,6321,1515,84,,,,,,
Caterpillar,238962,UT,21:39:33 27-Jan-2025,Argos,B,50.0968,-5.2332,3273,14948,716,93,,,,,,
Caterpillar,238962,UT,23:36:18 27-Jan-2025,Argos,B,50.0998,-5.2452,3266,9965,1070,92,,,,,,
Caterpillar,238962,UT,10:36:21 28-Jan-2025,Argos,B,50.0900,-5.2435,3957,23802,657,93,,,,,,
Caterpillar,238962,UT,13:34:50 28-Jan-2025,Argos,B,50.0976,-5.2797,4456,17341,1145,94,,,,,,
Caterpillar,238962,UT,18:52:48 28-Jan-2025,Argos,B,50.1044,-5.2929,4809,17118,1350,96,,,,,,
Caterpillar,238962,UT,20:17:45 28-Jan-2025,Argos,B,50.1015,-5.2644,4363,12151,1566,96,,,,,,
Caterpillar,238962,UT,20:21:16 28-Jan-2025,Argos,B,50.1050,-5.2525,3779,17922,796,105,,,,,,
Caterpillar,238962,UT,20:31:23 28-Jan-2025,Argos,B,50.0895,-5.2024,996,3996,248,78,,,,,,
Caterpillar,238962,UT,21:15:38 28-Jan-2025,Argos,B,50.0900,-5.2013,1298,2889,583,79,,,,,,
Caterpillar,238962,UT,21:19:08 28-Jan-2025,Argos,B,50.0958,-5.1660,809,1407,465,175,,,,,,
Caterpillar,238962,UT,05:49:18 29-Jan-2025,Argos,B,50.0988,-5.1651,2318,11212,479,95,,,,,,
Caterpillar,238962,UT,06:03:30 29-Jan-2025,Argos,B,50.0957,-5.2010,648,2773,151,155,,,,,,
Caterpillar,238962,UT,11:11:41 29-Jan-2025,Argos,B,50.0850,-5.1839,1479,31691,69,114,,,,,,
Caterpillar,238962,UT,11:38:17 29-Jan-2025,Argos,B,50.0849,-5.1844,1289,56497,29,105,,,,,,
Caterpillar,238962,UT,11:55:35 29-Jan-2025,Argos,B,50.0846,-5.1841,1397,6721,290,104,,,,,,
Caterpillar,238962,UT,13:48:26 29-Jan-2025,Argos,B,50.0873,-5.1830,1470,35709,60,112,,,,,,
Caterpillar,238962,UT,18:11:38 29-Jan-2025,Argos,B,50.0761,-5.1993,2381,6090,931,111,,,,,,
Caterpillar,238962,UT,23:25:37 29-Jan-2025,Argos,B,50.0859,-5.2176,2095,78618,55,71,,,,,,
Caterpillar,238962,UT,01:03:27 30-Jan-2025,Argos,B,50.0760,-5.2400,1814,5141,640,83,,,,,,
Caterpillar,238962,UT,09:51:01 30-Jan-2025,Argos,B,50.0927,-5.2044,2837,6014,1338,113,,,,,,
Caterpillar,238962,UT,10:48:07 30-Jan-2025,Argos,B,50.1014,-5.2196,2576,118449,56,118,,,,,,
Caterpillar,238962,UT,11:22:03 30-Jan-2025,Argos,B,50.0945,-5.2100,2045,8956,466,114,,,,,,
Caterpillar,238962,UT,11:26:59 30-Jan-2025,Argos,B,50.0946,-5.2092,2046,8393,498,114,,,,,,
Caterpillar,238962,UT,11:35:19 30-Jan-2025,Argos,B,50.0949,-5.2100,1913,6513,561,114,,,,,,
Caterpillar,238962,UT,13:10:41 30-Jan-2025,Argos,B,50.0888,-5.2075,2291,5430,966,109,,,,,,
Caterpillar,238962,UT,18:01:31 30-Jan-2025,Argos,B,50.0766,-5.2041,2574,5453,1215,82,,,,,,
Caterpillar,238962,UT,19:17:10 30-Jan-2025,Argos,B,50.0675,-5.2576,1017,12123,85,63,,,,,,
Caterpillar,238962,UT,21:22:38 30-Jan-2025,Argos,B,50.0887,-5.2509,1157,32595,41,87,,,,,,
Caterpillar,238962,UT,22:17:34 30-Jan-2025,Argos,B,50.0845,-5.2133,959,4165,220,64,,,,,,
Caterpillar,238962,UT,00:16:43 31-Jan-2025,Argos,B,50.0796,-5.2077,871,3225,235,14,,,,,,
Caterpillar,238962,UT,06:42:19 31-Jan-2025,Argos,B,50.0374,-5.2134,2653,3997,1760,96,,,,,,Lat > 4 deviations from mean
Caterpillar,238962,UT,09:29:11 31-Jan-2025,Argos,B,50.0755,-5.2199,2700,7927,919,96,,,,,,
Caterpillar,238962,UT,10:28:19 31-Jan-2025,Argos,B,50.0828,-5.2060,2656,13231,533,99,,,,,,
Caterpillar,238962,UT,10:51:29 31-Jan-2025,Argos,A,50.0909,-5.1976,316,3293,30,94,,,,,,
Caterpillar,238962,UT,12:15:04 31-Jan-2025,Argos,A,50.0889,-5.2051,323,660,157,162,,,,,,
Caterpillar,238962,UT,12:57:05 31-Jan-2025,Argos,2,50.0881,-5.2045,352,999,124,147,,,,,,
Caterpillar,238962,UT,18:45:56 31-Jan-2025,Argos,A,50.0947,-5.2143,207,865,49,107,,,,,,
Caterpillar,238962,UT,20:15:41 31-Jan-2025,Argos,B,50.1073,-5.2227,760,2301,251,129,,,,,,
Caterpillar,238962,UT,20:42:56 31-Jan-2025,Argos,A,50.0918,-5.2000,470,4038,54,69,,,,,,
Caterpillar,238962,UT,21:54:42 31-Jan-2025,Argos,3,50.0908,-5.2065,154,252,93,62,,,,,,
Caterpillar,238962,UT,22:44:43 31-Jan-2025,Argos,A,50.0915,-5.2051,256,2543,25,91,,,,,,
Caterpillar,238962,UT,07:06:37 01-Feb-2025,Argos,B,50.0977,-5.2489,2046,20655,202,99,,,,,,
Caterpillar,238962,UT,10:47:25 01-Feb-2025,Argos,B,50.0934,-5.2194,2814,6960,1137,97,,,,,,
Caterpillar,238962,UT,11:04:18 01-Feb-2025,Argos,B,50.0949,-5.2181,1732,34403,87,86,,,,,,
Caterpillar,238962,UT,11:47:05 01-Feb-2025,Argos,B,50.0955,-5.2196,1868,8165,427,87,,,,,,
Caterpillar,238962,UT,12:42:13 01-Feb-2025,Argos,B,50.0973,-5.1963,945,9802,91,155,,,,,,
Caterpillar,238962,UT,16:40:32 01-Feb-2025,Argos,B,50.0946,-5.1662,1894,3744,958,85,,,,,,
Caterpillar,238962,UT,00:15:23 02-Feb-2025,Argos,B,50.1016,-5.1955,2020,5636,723,38,,,,,,
Caterpillar,238962,UT,00:26:34 02-Feb-2025,Argos,B,50.1057,-5.1917,2123,5402,833,39,,,,,,
Caterpillar,238962,UT,05:33:58 02-Feb-2025,Argos,B,50.1129,-5.1623,3116,4272,2273,58,,,,,,
Caterpillar,238962,UT,06:23:30 02-Feb-2025,Argos,B,50.0917,-5.1783,2096,9580,458,93,,,,,,
Caterpillar,238962,UT,07:15:31 02-Feb-2025,Argos,B,50.0879,-5.1779,2225,10131,488,93,,,,,,
Caterpillar,238962,UT,08:33:54 02-Feb-2025,Argos,B,50.0882,-5.1812,2261,10634,480,99,,,,,,
Caterpillar,238962,UT,10:31:41 02-Feb-2025,Argos,B,50.0847,-5.1788,2625,8970,768,99,,,,,,
Caterpillar,238962,UT,10:31:41 02-Feb-2025,Argos,B,50.0819,-5.1741,2558,10068,649,102,,,,,,
Caterpillar,238962,UT,12:29:16 02-Feb-2025,Argos,B,50.0827,-5.2070,1133,11375,112,22,,,,,,
Caterpillar,238962,UT,05:06:59 03-Feb-2025,Argos,B,50.0313,-5.2600,3679,7833,1727,66,,,,,,Lat > 4 deviations from mean
Caterpillar,238962,UT,06:41:54 03-Feb-2025,Argos,B,50.0585,-5.2271,4612,10541,2018,62,,,,,,Lat > 4 deviations from mean
Caterpillar,238962,UT,08:11:10 03-Feb-2025,Argos,B,50.0878,-5.2039,3370,10940,1037,81,,,,,,
Caterpillar,238962,UT,10:15:26 03-Feb-2025,Argos,B,50.0884,-5.1934,3433,14868,792,81,,,,,,
Caterpillar,238962,UT,13:20:22 03-Feb-2025,Argos,B,50.1042,-5.1668,3555,10454,1208,85,,,,,,
Caterpillar,238962,UT,16:58:26 03-Feb-2025,Argos,B,50.1029,-5.1452,3522,25734,482,79,,,,,,
Caterpillar,238962,UT,21:44:56 03-Feb-2025,Argos,B,50.1113,-5.2011,3850,11358,1304,77,,,,,,
Caterpillar,238962,UT,00:35:06 04-Feb-2025,Argos,B,50.1109,-5.2164,3004,4193,2152,75,,,,,,
Caterpillar,238962,UT,06:38:29 04-Feb-2025,Argos,3,50.0916,-5.2039,90,149,53,114,,,,,,
Caterpillar,238962,UT,09:20:03 04-Feb-2025,Argos,B,50.0867,-5.1755,1155,8222,162,100,,,,,,
Caterpillar,238962,UT,10:01:47 04-Feb-2025,Argos,B,50.0893,-5.1799,1237,3159,484,93,,,,,,
Caterpillar,238962,UT,13:43:41 04-Feb-2025,Argos,B,50.0877,-5.2087,2106,3233,1371,104,,,,,,
Caterpillar,238962,UT,16:15:49 04-Feb-2025,Argos,B,50.0922,-5.2112,2280,5423,958,103,,,,,,
Caterpillar,238962,UT,17:56:04 04-Feb-2025,Argos,A,50.0947,-5.2021,343,1100,106,148,,,,,,
Caterpillar,238962,UT,19:05:50 04-Feb-2025,Argos,B,50.0916,-5.2006,811,20151,32,84,,,,,,
