DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Selkie,238970,UT,21:52:03 03-May-2025,Argos,B,50.3958,0.6315,1241,31090,49,73,,,,,,
Selkie,238970,UT,22:46:48 03-May-2025,Argos,B,50.3959,0.6396,1442,4312,481,69,,,,,,
Selkie,238970,UT,00:26:07 04-May-2025,Argos,A,50.3941,0.6874,283,1988,40,67,,,,,,
Selkie,238970,UT,04:00:02 04-May-2025,Argos,B,50.3949,0.7197,1410,27205,73,63,,,,,,
Selkie,238970,UT,05:02:44 04-May-2025,Argos,B,50.4083,0.7516,861,2080,356,116,,,,,,
Selkie,238970,UT,05:39:05 04-May-2025,Argos,A,50.4076,0.7229,115,235,56,68,,,,,,
Selkie,238970,UT,07:21:03 04-May-2025,Argos,B,50.3912,0.7139,969,9304,100,98,,,,,,
Selkie,238970,UT,07:21:03 04-May-2025,Argos,B,50.4067,0.7148,1120,2788,450,86,,,,,,
Selkie,238970,UT,08:53:30 04-May-2025,Argos,3,50.3928,0.6200,163,478,55,93,,,,,,
Selkie,238970,UT,09:51:26 04-May-2025,Argos,B,50.3917,0.6005,1226,1922,781,91,,,,,,
Selkie,238970,UT,10:06:56 04-May-2025,Argos,B,50.3804,0.5917,988,6392,152,105,,,,,,
Selkie,238970,UT,10:36:42 04-May-2025,Argos,B,50.3793,0.5837,1225,3408,440,103,,,,,,
Selkie,238970,UT,11:44:50 04-May-2025,Argos,B,50.3754,0.5599,1612,3775,688,99,,,,,,
Selkie,238970,UT,13:03:32 04-May-2025,Argos,B,50.3724,0.5532,2086,4599,945,91,,,,,,
Selkie,238970,UT,14:01:57 04-May-2025,Argos,B,50.3776,0.5478,2330,6957,780,94,,,,,,
Selkie,238970,UT,16:12:21 04-May-2025,Argos,0,50.3529,0.6413,3951,125870,124,77,,,,,,
Selkie,238970,UT,17:45:08 04-May-2025,Argos,B,50.3407,0.6333,3888,83467,181,96,,,,,,
