DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Flea,238966,UT,23:23:45 16-Mar-2025,Argos,B,49.9670,-5.2205,278,436,177,54,,,,,,
Flea,238966,UT,00:42:25 17-Mar-2025,Argos,1,49.9471,-5.2207,928,7038,122,67,,,,,,
Flea,238966,UT,06:05:33 17-Mar-2025,Argos,B,49.9312,-5.2120,5010,11304,2220,74,,,,,,
Flea,238966,UT,07:46:58 17-Mar-2025,Argos,B,49.9294,-5.2002,4919,7758,3118,78,,,,,,
Flea,238966,UT,08:08:25 17-Mar-2025,Argos,B,49.9405,-5.2015,3974,7791,2027,87,,,,,,
Flea,238966,UT,09:53:17 17-Mar-2025,Argos,B,49.9325,-5.1978,1899,51140,70,108,,,,,,
Flea,238966,UT,09:55:33 17-Mar-2025,Argos,A,49.9542,-5.2643,139,201,96,110,,,,,,
Flea,238966,UT,09:57:48 17-Mar-2025,Argos,B,49.9603,-5.2716,252,2279,27,92,,,,,,
Flea,238966,UT,10:39:42 17-Mar-2025,Argos,B,49.9568,-5.2671,921,1529,554,90,,,,,,
Flea,238966,UT,11:30:53 17-Mar-2025,Argos,B,49.9642,-5.2361,887,9844,79,144,,,,,,
Flea,238966,UT,11:34:06 17-Mar-2025,Argos,B,49.9652,-5.2366,869,3172,237,143,,,,,,
Flea,238966,UT,11:44:36 17-Mar-2025,Argos,B,49.9649,-5.2334,925,1837,465,136,,,,,,
Flea,238966,UT,13:08:57 17-Mar-2025,Argos,B,49.9640,-5.2183,1518,2023,1138,108,,,,,,
Flea,238966,UT,13:27:56 17-Mar-2025,Argos,B,49.9612,-5.2139,1659,2325,1182,98,,,,,,
Flea,238966,UT,14:18:45 17-Mar-2025,Argos,B,49.9711,-5.2157,1351,8350,218,133,,,,,,
Flea,238966,UT,17:55:45 17-Mar-2025,Argos,B,49.9514,-5.1657,1964,4043,954,94,,,,,,
Flea,238966,UT,17:55:45 17-Mar-2025,Argos,B,49.9517,-5.1759,2212,4133,1183,105,,,,,,
Flea,238966,UT,18:10:03 17-Mar-2025,Argos,B,49.9586,-5.2363,1223,11609,128,36,,,,,,
Flea,238966,UT,19:35:24 17-Mar-2025,Argos,A,49.9270,-5.2876,624,6381,61,76,,,,,,
Flea,238966,UT,19:48:05 17-Mar-2025,Argos,B,49.9260,-5.2361,1145,5136,255,87,,,,,,
Flea,238966,UT,20:26:04 17-Mar-2025,Argos,B,49.9319,-5.2425,1433,68930,29,79,,,,,,
Flea,238966,UT,21:15:48 17-Mar-2025,Argos,A,50.0056,-5.0290,7594,23234,2482,71,,,,,,
Flea,238966,UT,21:17:03 17-Mar-2025,Argos,B,50.0048,-5.0301,10718,32021,3587,72,,,,,,
Flea,238966,UT,21:28:40 17-Mar-2025,Argos,B,49.9632,-5.2639,7364,28470,1904,78,,,,,,
Flea,238966,UT,21:31:35 17-Mar-2025,Argos,B,49.9890,-5.0605,7033,18048,2740,77,,,,,,
Flea,238966,UT,22:59:16 17-Mar-2025,Argos,B,49.9679,-4.9685,2312,10685,500,91,,,,,,
Flea,238966,UT,23:13:38 17-Mar-2025,Argos,B,49.9865,-5.0348,1840,61573,55,80,,,,,,
Flea,238966,UT,23:55:29 17-Mar-2025,Argos,B,49.9910,-4.9785,1730,5814,514,81,,,,,,
Flea,238966,UT,05:58:45 18-Mar-2025,Argos,B,50.0091,-4.5993,3274,7073,1515,87,,,,,,Lon > 4 deviations from mean
Flea,238966,UT,07:10:23 18-Mar-2025,Argos,B,50.0062,-4.9917,21469,135527,3401,82,,,,,,
Flea,238966,UT,07:33:00 18-Mar-2025,Argos,A,49.9642,-5.2281,970,2902,324,132,,,,,,
Flea,238966,UT,07:46:50 18-Mar-2025,Argos,A,49.9695,-5.2194,107,258,44,88,,,,,,
Flea,238966,UT,12:08:33 18-Mar-2025,Argos,B,49.9911,-5.1940,2125,3613,1249,89,,,,,,
Flea,238966,UT,12:54:46 18-Mar-2025,Argos,B,49.9936,-5.1885,2249,3458,1461,76,,,,,,
Flea,238966,UT,12:54:46 18-Mar-2025,Argos,B,49.9872,-5.1924,2197,3447,1400,78,,,,,,
Flea,238966,UT,13:29:04 18-Mar-2025,Argos,A,49.9496,-5.2362,399,1142,139,118,,,,,,
Flea,238966,UT,15:06:20 18-Mar-2025,Argos,B,49.9200,-5.2679,4260,6324,2869,92,,,,,,
Flea,238966,UT,17:07:54 18-Mar-2025,Argos,B,49.8908,-5.3090,4440,7087,2781,87,,,,,,
Flea,238966,UT,17:45:40 18-Mar-2025,Argos,B,49.9435,-5.2712,4705,8773,2523,73,,,,,,
Flea,238966,UT,18:50:14 18-Mar-2025,Argos,B,49.9745,-5.2487,2080,4724,915,94,,,,,,
Flea,238966,UT,19:08:11 18-Mar-2025,Argos,B,50.0201,-5.3154,1463,42302,50,73,,,,,,
Flea,238966,UT,19:23:35 18-Mar-2025,Argos,A,50.0212,-5.3403,175,1050,29,112,,,,,,
Flea,238966,UT,20:53:49 18-Mar-2025,Argos,B,50.0426,-5.3660,1264,2115,755,93,,,,,,
Flea,238966,UT,22:43:30 18-Mar-2025,Argos,B,50.0308,-5.3194,1309,20859,82,56,,,,,,
Flea,238966,UT,22:48:34 18-Mar-2025,Argos,B,50.0286,-5.3215,1504,9059,249,56,,,,,,
Flea,238966,UT,22:59:42 18-Mar-2025,Argos,A,50.0444,-5.2951,113,304,41,94,,,,,,
Flea,238966,UT,23:04:34 18-Mar-2025,Argos,B,50.0452,-5.2928,362,729,179,90,,,,,,
Flea,238966,UT,00:45:51 19-Mar-2025,Argos,B,50.0611,-5.2988,1389,2230,865,93,,,,,,
Flea,238966,UT,00:48:54 19-Mar-2025,Argos,3,50.0735,-5.3001,135,236,77,66,,,,,,
Flea,238966,UT,05:00:15 19-Mar-2025,Argos,A,50.0966,-5.3975,197,488,79,110,,,,,,
Flea,238966,UT,05:15:21 19-Mar-2025,Argos,B,50.0967,-5.3981,566,911,351,94,,,,,,
Flea,238966,UT,06:40:29 19-Mar-2025,Argos,B,50.1055,-5.4341,943,8394,106,27,,,,,,
Flea,238966,UT,06:47:58 19-Mar-2025,Argos,A,50.1018,-5.4479,127,330,49,78,,,,,,
Flea,238966,UT,07:24:22 19-Mar-2025,Argos,B,50.1094,-5.4551,621,2801,137,101,,,,,,
Flea,238966,UT,08:59:33 19-Mar-2025,Argos,A,50.1310,-5.4901,122,169,87,114,,,,,,
Flea,238966,UT,10:00:22 19-Mar-2025,Argos,B,50.1254,-5.5249,761,15001,38,109,,,,,,
Flea,238966,UT,10:38:52 19-Mar-2025,Argos,B,50.1268,-5.5309,1213,3005,489,106,,,,,,
Flea,238966,UT,10:58:33 19-Mar-2025,Argos,B,50.1263,-5.5454,1361,3178,582,102,,,,,,
Flea,238966,UT,11:09:00 19-Mar-2025,Argos,B,50.1092,-5.5427,1413,63991,31,100,,,,,,
Flea,238966,UT,11:13:38 19-Mar-2025,Argos,B,50.1109,-5.5525,251,484,129,53,,,,,,
Flea,238966,UT,11:43:11 19-Mar-2025,Argos,B,50.1112,-5.5518,763,1173,495,90,,,,,,
Flea,238966,UT,12:37:46 19-Mar-2025,Argos,B,50.1100,-5.5566,1311,2236,768,91,,,,,,
Flea,238966,UT,12:46:49 19-Mar-2025,Argos,B,50.0965,-5.5710,1426,4073,499,95,,,,,,
Flea,238966,UT,12:46:49 19-Mar-2025,Argos,B,50.0891,-5.5686,1371,4636,405,94,,,,,,
Flea,238966,UT,12:57:30 19-Mar-2025,Argos,B,50.0937,-5.5284,903,15401,52,121,,,,,,
Flea,238966,UT,14:22:48 19-Mar-2025,Argos,B,50.0994,-5.5519,1477,2570,848,113,,,,,,
Flea,238966,UT,14:34:32 19-Mar-2025,Argos,B,50.0967,-5.5379,1810,3923,834,105,,,,,,
Flea,238966,UT,18:10:26 19-Mar-2025,Argos,B,50.0970,-5.6308,2400,5849,984,106,,,,,,
Flea,238966,UT,18:41:22 19-Mar-2025,Argos,B,50.0860,-5.6087,3530,14184,878,102,,,,,,
Flea,238966,UT,18:49:48 19-Mar-2025,Argos,A,50.0215,-5.4354,398,7395,21,99,,,,,,
Flea,238966,UT,19:08:23 19-Mar-2025,Argos,B,50.0114,-5.4119,2324,4470,1208,94,,,,,,
Flea,238966,UT,20:21:50 19-Mar-2025,Argos,B,49.9799,-5.3507,3657,6544,2044,99,,,,,,
Flea,238966,UT,20:32:32 19-Mar-2025,Argos,B,50.0393,-5.4593,1064,7081,159,104,,,,,,
Flea,238966,UT,21:01:24 19-Mar-2025,Argos,B,50.0029,-5.3307,1335,4002,445,103,,,,,,
Flea,238966,UT,21:29:20 19-Mar-2025,Argos,B,49.9992,-5.3194,1166,27028,50,90,,,,,,
Flea,238966,UT,22:05:33 19-Mar-2025,Argos,B,49.9815,-5.2818,1440,5001,414,90,,,,,,
Flea,238966,UT,22:35:31 19-Mar-2025,Argos,B,49.9815,-5.2724,930,11279,76,50,,,,,,
Flea,238966,UT,22:45:16 19-Mar-2025,Argos,3,49.9864,-5.2498,125,605,25,89,,,,,,
Flea,238966,UT,00:01:01 20-Mar-2025,Argos,B,49.9798,-5.2469,816,19224,34,96,,,,,,
Flea,238966,UT,04:37:41 20-Mar-2025,Argos,B,49.8613,-4.9191,3175,8281,1216,94,,,,,,
Flea,238966,UT,06:16:35 20-Mar-2025,Argos,B,49.9000,-5.1197,4406,38350,506,109,,,,,,
Flea,238966,UT,10:37:28 20-Mar-2025,Argos,B,49.9632,-5.2213,7397,311932,175,100,,,,,,
Flea,238966,UT,13:40:27 20-Mar-2025,Argos,B,49.9730,-5.1749,7761,76672,785,98,,,,,,
Flea,238966,UT,14:23:04 20-Mar-2025,Argos,B,49.9668,-5.1381,5391,24317,1195,94,,,,,,
Flea,238966,UT,15:15:50 20-Mar-2025,Argos,B,49.9556,-5.1143,3967,15171,1037,95,,,,,,
Flea,238966,UT,15:51:37 20-Mar-2025,Argos,B,49.9439,-5.1105,1924,110860,33,76,,,,,,
Flea,238966,UT,17:27:37 20-Mar-2025,Argos,B,49.9114,-5.1463,921,8041,105,179,,,,,,
Flea,238966,UT,18:24:05 20-Mar-2025,Argos,B,49.9036,-5.1351,1645,2161,1251,173,,,,,,
Flea,238966,UT,18:24:05 20-Mar-2025,Argos,B,49.9119,-5.1408,1842,2689,1260,158,,,,,,
Flea,238966,UT,19:27:17 20-Mar-2025,Argos,A,49.9461,-5.1366,209,268,163,94,,,,,,
Flea,238966,UT,20:02:04 20-Mar-2025,Argos,B,49.9456,-5.1306,1301,2055,823,91,,,,,,
Flea,238966,UT,20:02:04 20-Mar-2025,Argos,B,49.9478,-5.1320,916,1602,523,93,,,,,,
Flea,238966,UT,20:46:17 20-Mar-2025,Argos,B,49.9389,-5.1623,2244,3163,1591,66,,,,,,
Flea,238966,UT,21:06:25 20-Mar-2025,Argos,B,49.9407,-5.1644,2233,3217,1550,66,,,,,,
Flea,238966,UT,22:23:16 20-Mar-2025,Argos,B,49.9482,-5.1660,2277,4262,1215,76,,,,,,
Flea,238966,UT,10:18:22 21-Mar-2025,Argos,B,50.0133,-5.1830,4176,7519,2318,94,,,,,,
Flea,238966,UT,11:51:59 21-Mar-2025,Argos,B,49.9405,-5.1618,2468,88403,68,80,,,,,,
Flea,238966,UT,12:33:02 21-Mar-2025,Argos,B,49.9356,-5.1623,2608,16011,424,80,,,,,,
Flea,238966,UT,12:59:07 21-Mar-2025,Argos,B,49.9350,-5.1603,2337,9825,555,82,,,,,,
Flea,238966,UT,13:34:41 21-Mar-2025,Argos,B,49.9323,-5.1608,2156,6886,674,84,,,,,,
Flea,238966,UT,14:08:46 21-Mar-2025,Argos,B,49.9300,-5.1589,2251,6141,825,84,,,,,,
Flea,238966,UT,14:34:14 21-Mar-2025,Argos,B,49.9321,-5.1590,2216,5915,830,80,,,,,,
Flea,238966,UT,16:47:12 21-Mar-2025,Argos,A,49.9705,-5.0674,598,14110,25,82,,,,,,
Flea,238966,UT,17:57:34 21-Mar-2025,Argos,B,49.9699,-5.0672,1367,2829,660,84,,,,,,
Flea,238966,UT,18:26:10 21-Mar-2025,Argos,A,49.9498,-5.1123,654,3223,132,49,,,,,,
Flea,238966,UT,19:29:44 21-Mar-2025,Argos,A,49.9535,-5.1257,1378,14353,132,87,,,,,,
Flea,238966,UT,19:31:49 21-Mar-2025,Argos,A,49.9726,-5.0518,1189,32656,43,77,,,,,,
Flea,238966,UT,20:03:00 21-Mar-2025,Argos,B,49.9666,-5.1536,1387,21452,89,67,,,,,,
Flea,238966,UT,20:29:38 21-Mar-2025,Argos,B,49.9723,-5.1580,1013,2552,402,75,,,,,,
Flea,238966,UT,20:45:20 21-Mar-2025,Argos,A,49.9837,-5.1527,1404,41999,46,79,,,,,,
Flea,238966,UT,21:02:52 21-Mar-2025,Argos,B,49.9814,-5.1594,748,4126,135,97,,,,,,
Flea,238966,UT,21:15:39 21-Mar-2025,Argos,B,49.9814,-5.1643,875,2688,285,96,,,,,,
Flea,238966,UT,21:41:01 21-Mar-2025,Argos,B,49.9833,-5.1699,1068,2761,412,91,,,,,,
Flea,238966,UT,22:09:19 21-Mar-2025,Argos,A,49.9565,-5.2039,325,2991,35,105,,,,,,
Flea,238966,UT,22:19:03 21-Mar-2025,Argos,B,49.9619,-5.2113,457,1210,172,88,,,,,,
Flea,238966,UT,00:09:24 22-Mar-2025,Argos,B,49.9711,-5.1990,982,3075,313,20,,,,,,
Flea,238966,UT,10:42:28 22-Mar-2025,Argos,B,49.9565,-5.2059,2657,9938,710,99,,,,,,
Flea,238966,UT,05:49:04 23-Mar-2025,Argos,B,49.9625,-5.1728,5507,9987,3036,103,,,,,,
Flea,238966,UT,06:13:11 23-Mar-2025,Argos,B,49.9531,-5.1685,4247,12532,1439,84,,,,,,
Flea,238966,UT,07:22:25 23-Mar-2025,Argos,B,49.9348,-5.2179,3628,13945,944,94,,,,,,
Flea,238966,UT,08:59:00 23-Mar-2025,Argos,B,49.9233,-5.2016,2500,4891,1278,82,,,,,,
Flea,238966,UT,10:16:08 23-Mar-2025,Argos,B,49.9182,-5.2129,2646,5706,1226,82,,,,,,
Flea,238966,UT,11:08:06 23-Mar-2025,Argos,B,49.8809,-5.2744,2189,109600,43,110,,,,,,
Flea,238966,UT,11:52:49 23-Mar-2025,Argos,B,49.8819,-5.3222,1216,23261,63,82,,,,,,
Flea,238966,UT,12:04:17 23-Mar-2025,Argos,B,49.8819,-5.3222,1011,4381,233,83,,,,,,
Flea,238966,UT,12:52:22 23-Mar-2025,Argos,B,49.8758,-5.3619,1106,2999,407,68,,,,,,
Flea,238966,UT,13:04:30 23-Mar-2025,Argos,B,49.8791,-5.3571,1411,4050,491,69,,,,,,
Flea,238966,UT,13:33:29 23-Mar-2025,Argos,B,49.8737,-5.3004,1304,10796,157,53,,,,,,
Flea,238966,UT,13:42:16 23-Mar-2025,Argos,B,49.8869,-5.2885,652,6003,70,77,,,,,,
Flea,238966,UT,14:41:35 23-Mar-2025,Argos,B,49.8866,-5.2959,748,5083,110,146,,,,,,
Flea,238966,UT,17:02:23 23-Mar-2025,Argos,A,49.8646,-5.3180,218,2098,22,75,,,,,,
Flea,238966,UT,18:42:12 23-Mar-2025,Argos,B,49.8515,-5.3609,990,24432,40,66,,,,,,
Flea,238966,UT,18:42:12 23-Mar-2025,Argos,B,49.8556,-5.3608,1326,2321,757,89,,,,,,
Flea,238966,UT,19:59:47 23-Mar-2025,Argos,B,49.8723,-5.3229,1724,3608,823,98,,,,,,
Flea,238966,UT,20:20:28 23-Mar-2025,Argos,B,49.8823,-5.3112,1747,5012,609,99,,,,,,
Flea,238966,UT,20:54:26 23-Mar-2025,Argos,A,49.8963,-5.3604,3492,194781,62,74,,,,,,
Flea,238966,UT,21:48:49 23-Mar-2025,Argos,B,49.9152,-5.3809,2585,30711,217,85,,,,,,
Flea,238966,UT,22:02:29 23-Mar-2025,Argos,B,49.9159,-5.3735,2195,10619,453,86,,,,,,
