Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Purple,03-Mar-2025,17:13:16,1,,,,0,4,,,,,,,,,,,,,,,15,10,27394,,,,1,5099,,,,14,30369,,,,27,5936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,04-Mar-2025,08:00:56,3,,,,0,6,,,,,,,,,,,,,,,15,24,9750,,,,32,26509,,,,12,32571,,,,25,15541,,,,15,1382,,,,19,3063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,04-Mar-2025,11:08:21,1,,,,0,4,,,,,,,,,,,,,,,15,25,5767,,,,11,7177,,,,31,17688,,,,29,13584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,05-Mar-2025,06:31:16,1,,,,0,4,,,,,,,,,,,,,,,15,24,15035,,,,15,12636,,,,22,6870,,,,10,16712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,05-Mar-2025,08:00:02,1,,,,0,4,,,,,,,,,,,,,,,15,24,16326,,,,25,7368,,,,32,17958,,,,15,32091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,05-Mar-2025,09:11:32,1,,,,0,4,,,,,,,,,,,,,,,15,32,28743,,,,28,30498,,,,24,12573,,,,25,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,05-Mar-2025,19:00:00,3,,,,0,8,,,,,,,,,,,,,,,15,8,6734,,,,17,6912,,,,3,29834,,,,32,3402,,,,21,28624,,,,22,4135,,,,14,3166,,,,2,17601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Mar-2025,02:54:43,1,,,,0,6,,,,,,,,,,,,,,,15,13,19848,,,,5,23183,,,,18,6852,,,,15,21519,,,,20,28214,,,,7,6141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Mar-2025,05:51:39,1,,,,0,6,,,,,,,,,,,,,,,15,17,31750,,,,22,8282,,,,23,896,,,,14,435,,,,19,9904,,,,24,18383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Mar-2025,10:40:42,2,,,,0,4,,,,,,,,,,,,,,,15,11,27313,,,,31,11675,,,,32,24932,,,,25,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Mar-2025,11:54:36,1,,,,0,4,,,,,,,,,,,,,,,15,18,13109,,,,29,25269,,,,25,4902,,,,26,27859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Mar-2025,17:04:07,1,,,,0,4,,,,,,,,,,,,,,,15,2,5943,,,,8,8041,,,,1,19549,,,,21,28030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Mar-2025,18:00:51,2,,,,0,4,,,,,,,,,,,,,,,15,14,31160,,,,22,22049,,,,1,4644,,,,2,4260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Mar-2025,18:22:03,1,,,,0,4,,,,,,,,,,,,,,,15,1,5170,,,,32,17051,,,,8,12512,,,,3,11804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,06-Mar-2025,23:32:10,1,,,,0,4,,,,,,,,,,,,,,,15,9,17741,,,,11,28488,,,,6,14525,,,,4,21406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,07-Mar-2025,06:03:17,5,,,,0,5,,,,,,,,,,,,,,,15,13,27905,,,,12,1183,,,,15,1332,,,,19,6876,,,,22,5884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,07-Mar-2025,08:33:09,2,,,,0,4,,,,,,,,,,,,,,,15,24,31339,,,,12,26025,,,,25,9276,,,,32,30972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,07-Mar-2025,21:36:11,1,,,,0,7,,,,,,,,,,,,,,,15,6,22946,,,,19,17490,,,,17,20808,,,,9,19048,,,,3,21248,,,,4,16929,,,,31,29964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,08-Mar-2025,02:59:10,1,,,,0,6,,,,,,,,,,,,,,,15,15,22472,,,,30,11569,,,,20,5505,,,,14,25278,,,,13,25798,,,,22,18313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,08-Mar-2025,05:53:32,1,,,,0,5,,,,,,,,,,,,,,,15,19,7752,,,,13,2630,,,,22,9504,,,,17,4873,,,,10,11058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,08-Mar-2025,17:02:57,1,,,,0,8,,,,,,,,,,,,,,,15,10,25791,,,,27,19834,,,,8,8724,,,,32,24370,,,,14,13102,,,,21,4519,,,,1,13222,,,,2,27547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,09-Mar-2025,01:50:20,2,,,,0,6,,,,,,,,,,,,,,,15,7,15336,,,,5,4340,,,,13,5087,,,,9,29540,,,,14,28252,,,,30,28299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,09-Mar-2025,03:01:22,2,,,,0,5,,,,,,,,,,,,,,,15,14,14429,,,,30,5053,,,,22,12566,,,,7,28859,,,,15,19112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,09-Mar-2025,05:16:55,2,,,,0,6,,,,,,,,,,,,,,,15,13,22144,,,,23,30676,,,,15,21547,,,,24,1922,,,,22,31804,,,,10,13547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,09-Mar-2025,08:50:22,2,,,,0,5,,,,,,,,,,,,,,,15,32,20978,,,,25,20329,,,,12,23445,,,,28,6476,,,,29,25482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,09-Mar-2025,12:35:34,2,,,,0,5,,,,,,,,,,,,,,,15,28,28325,,,,29,17483,,,,31,2675,,,,26,29974,,,,16,30406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,09-Mar-2025,13:51:16,1,,,,0,7,,,,,,,,,,,,,,,15,27,5573,,,,26,11258,,,,18,14694,,,,16,2528,,,,23,9192,,,,5,30179,,,,31,15714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,09-Mar-2025,18:17:13,1,,,,0,8,,,,,,,,,,,,,,,15,2,2995,,,,1,13496,,,,10,13137,,,,17,15707,,,,32,18786,,,,8,17359,,,,22,12430,,,,3,6197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Mar-2025,00:40:39,1,,,,0,4,,,,,,,,,,,,,,,15,9,18928,,,,6,24976,,,,29,22457,,,,5,14229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Mar-2025,07:51:02,2,,,,0,6,,,,,,,,,,,,,,,15,32,26867,,,,10,17294,,,,25,18360,,,,19,28273,,,,12,28578,,,,24,24755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Mar-2025,11:25:43,2,,,,0,4,,,,,,,,,,,,,,,15,18,30584,,,,26,26918,,,,29,16357,,,,25,22756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Mar-2025,12:33:57,1,,,,0,5,,,,,,,,,,,,,,,15,18,28509,,,,29,3693,,,,28,10963,,,,31,22068,,,,16,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Mar-2025,14:01:15,3,,,,0,5,,,,,,,,,,,,,,,15,23,9344,,,,18,9529,,,,10,13782,,,,27,1925,,,,29,7722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Mar-2025,16:00:36,2,,,,0,7,,,,,,,,,,,,,,,15,8,26355,,,,30,13926,,,,16,13140,,,,21,17138,,,,7,23924,,,,10,6097,,,,23,23630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Mar-2025,17:08:42,2,,,,0,7,,,,,,,,,,,,,,,15,8,9537,,,,2,1255,,,,1,3614,,,,27,14549,,,,32,12764,,,,10,8695,,,,21,20076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Mar-2025,19:15:57,2,,,,0,6,,,,,,,,,,,,,,,15,17,25112,,,,22,1705,,,,19,30156,,,,3,30869,,,,32,14508,,,,8,13305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,10-Mar-2025,22:34:08,1,,,,0,4,,,,,,,,,,,,,,,15,19,24226,,,,9,22170,,,,3,17277,,,,17,25354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,11-Mar-2025,00:46:53,1,,,,0,6,,,,,,,,,,,,,,,15,13,25481,,,,30,25486,,,,7,10619,,,,9,16966,,,,6,13460,,,,11,15265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,11-Mar-2025,01:00:27,1,,,,0,6,,,,,,,,,,,,,,,15,30,2304,,,,11,20580,,,,5,10790,,,,7,13626,,,,6,25006,,,,13,21931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,11-Mar-2025,04:28:03,1,,,,0,6,,,,,,,,,,,,,,,15,22,15455,,,,13,30966,,,,14,21986,,,,15,20837,,,,5,9882,,,,24,10645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,11-Mar-2025,05:42:56,1,,,,0,4,,,,,,,,,,,,,,,15,13,17544,,,,22,27309,,,,15,16703,,,,12,17405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,11-Mar-2025,09:12:59,1,,,,0,4,,,,,,,,,,,,,,,15,32,44,,,,29,21019,,,,12,15491,,,,28,17261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,11-Mar-2025,10:28:21,1,,,,0,5,,,,,,,,,,,,,,,15,26,17645,,,,28,20984,,,,31,28424,,,,32,17238,,,,29,13316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,11-Mar-2025,14:02:32,1,,,,0,4,,,,,,,,,,,,,,,15,18,844,,,,26,24422,,,,23,30560,,,,7,29264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,11-Mar-2025,23:50:44,1,,,,0,4,,,,,,,,,,,,,,,15,30,10290,,,,9,11896,,,,6,4922,,,,7,27260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,12-Mar-2025,08:03:54,1,,,,0,4,,,,,,,,,,,,,,,15,11,7462,,,,19,31533,,,,24,21466,,,,6,11663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,12-Mar-2025,11:43:36,2,,,,0,4,,,,,,,,,,,,,,,15,18,1539,,,,29,6829,,,,4,27786,,,,28,13723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,12-Mar-2025,13:02:23,1,,,,0,4,,,,,,,,,,,,,,,15,31,21926,,,,27,19536,,,,26,2338,,,,29,7580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,12-Mar-2025,15:09:53,1,,,,0,4,,,,,,,,,,,,,,,15,2,23315,,,,10,2788,,,,23,2813,,,,16,22119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,12-Mar-2025,19:41:32,1,,,,0,4,,,,,,,,,,,,,,,15,2,4732,,,,17,28786,,,,1,19976,,,,4,25310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Mar-2025,00:00:01,1,,,,0,5,,,,,,,,,,,,,,,15,6,21912,,,,7,11038,,,,30,19775,,,,11,25007,,,,9,7510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Mar-2025,01:14:34,1,,,,0,4,,,,,,,,,,,,,,,15,20,23470,,,,7,30520,,,,30,15526,,,,13,5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Mar-2025,03:28:11,1,,,,0,4,,,,,,,,,,,,,,,15,5,17487,,,,18,5654,,,,23,27424,,,,22,4145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Mar-2025,07:03:11,2,,,,0,5,,,,,,,,,,,,,,,15,32,14925,,,,10,7650,,,,12,29757,,,,19,32438,,,,17,8288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Mar-2025,09:15:44,1,,,,0,7,,,,,,,,,,,,,,,15,12,1836,,,,29,10171,,,,28,1994,,,,31,9351,,,,32,28640,,,,25,20337,,,,6,12974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Mar-2025,16:33:22,1,,,,0,5,,,,,,,,,,,,,,,15,10,19428,,,,23,26074,,,,1,18884,,,,2,27229,,,,14,17358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Mar-2025,17:40:53,1,,,,0,4,,,,,,,,,,,,,,,15,10,27751,,,,8,17128,,,,1,9380,,,,2,2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,13-Mar-2025,23:01:29,3,,,,0,4,,,,,,,,,,,,,,,15,11,21944,,,,9,19515,,,,20,18087,,,,4,28732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Mar-2025,01:20:00,2,,,,0,6,,,,,,,,,,,,,,,15,9,4536,,,,5,2404,,,,13,30620,,,,7,31538,,,,30,15666,,,,11,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Mar-2025,06:08:52,1,,,,0,4,,,,,,,,,,,,,,,15,17,10139,,,,22,16890,,,,10,27841,,,,19,27132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Mar-2025,07:12:27,1,,,,0,4,,,,,,,,,,,,,,,15,19,9158,,,,24,21653,,,,17,19544,,,,12,15264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Mar-2025,08:27:37,1,,,,0,4,,,,,,,,,,,,,,,15,12,14771,,,,32,6689,,,,6,23743,,,,24,25384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Mar-2025,09:35:58,1,,,,0,5,,,,,,,,,,,,,,,15,32,16057,,,,31,19452,,,,6,2660,,,,29,29311,,,,12,23094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Mar-2025,15:19:52,1,,,,0,4,,,,,,,,,,,,,,,15,23,8781,,,,27,30753,,,,8,10859,,,,10,6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,14-Mar-2025,16:24:47,1,,,,0,4,,,,,,,,,,,,,,,15,2,14786,,,,1,30612,,,,8,11993,,,,21,3503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Mar-2025,08:52:06,2,,,,0,5,,,,,,,,,,,,,,,15,32,30271,,,,25,24444,,,,12,9638,,,,29,24046,,,,24,21634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Mar-2025,09:00:32,1,,,,0,4,,,,,,,,,,,,,,,15,32,2034,,,,28,5162,,,,31,6383,,,,12,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Mar-2025,09:04:13,2,,,,0,7,,,,,,,,,,,,,,,15,6,2909,,,,12,198,,,,32,6226,,,,29,29748,,,,25,16822,,,,28,27013,,,,11,6318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Mar-2025,10:00:19,1,,,,0,4,,,,,,,,,,,,,,,15,25,23464,,,,31,22128,,,,28,2027,,,,12,6480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Mar-2025,12:04:17,2,,,,0,4,,,,,,,,,,,,,,,15,31,19122,,,,18,10502,,,,29,28792,,,,26,17599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Mar-2025,15:06:58,1,,,,0,4,,,,,,,,,,,,,,,15,27,22465,,,,23,3288,,,,8,13731,,,,10,5731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Mar-2025,17:22:57,3,,,,0,6,,,,,,,,,,,,,,,15,32,29792,,,,10,5025,,,,1,12811,,,,21,3857,,,,2,19818,,,,8,24177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Mar-2025,18:31:13,1,,,,0,4,,,,,,,,,,,,,,,15,32,20385,,,,3,12760,,,,17,25252,,,,21,9079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,15-Mar-2025,21:00:26,1,,,,0,5,,,,,,,,,,,,,,,15,3,23374,,,,31,23740,,,,1,6334,,,,4,11667,,,,6,19642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Mar-2025,18:01:05,1,,,,0,7,,,,,,,,,,,,,,,15,1,3746,,,,2,23064,,,,3,11945,,,,32,5478,,,,10,29718,,,,17,22283,,,,8,18802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Mar-2025,20:14:42,1,,,,0,5,,,,,,,,,,,,,,,15,9,21742,,,,2,31935,,,,3,11836,,,,17,13660,,,,4,29620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Mar-2025,21:25:26,1,,,,0,4,,,,,,,,,,,,,,,15,4,11503,,,,1,2838,,,,6,5945,,,,19,30434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Mar-2025,22:41:17,1,,,,0,4,,,,,,,,,,,,,,,15,20,9236,,,,11,15559,,,,7,26804,,,,4,22753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,17-Mar-2025,23:43:03,1,,,,0,4,,,,,,,,,,,,,,,15,6,3557,,,,7,29485,,,,9,9780,,,,30,21565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,18-Mar-2025,03:03:05,1,,,,0,4,,,,,,,,,,,,,,,15,5,25220,,,,13,16234,,,,30,5833,,,,24,20961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,18-Mar-2025,07:00:16,1,,,,0,4,,,,,,,,,,,,,,,15,32,26132,,,,24,12130,,,,12,26542,,,,10,21408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,18-Mar-2025,10:20:47,1,,,,0,4,,,,,,,,,,,,,,,15,18,5268,,,,25,13236,,,,29,23574,,,,32,4140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purple,18-Mar-2025,11:22:20,3,,,,0,5,,,,,,,,,,,,,,,15,25,10230,,,,29,6234,,,,28,18442,,,,5,23275,,,,16,29070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
