DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
JP,238968,UT,20:27:34 09-Dec-2024,Argos,B,50.0915,-5.4896,1726,3534,842,97,,,,,,
JP,238968,UT,20:54:56 09-Dec-2024,Argos,B,50.1058,-5.5000,1427,28782,70,76,,,,,,
JP,238968,UT,21:45:39 09-Dec-2024,Argos,B,50.0907,-5.5136,1541,81304,29,78,,,,,,
JP,238968,UT,21:49:40 09-Dec-2024,Argos,B,50.1001,-5.4662,278,694,111,40,,,,,,
JP,238968,UT,21:49:40 09-Dec-2024,Argos,B,50.1004,-5.4645,297,632,139,50,,,,,,
JP,238968,UT,22:12:57 09-Dec-2024,Argos,B,50.1005,-5.4645,723,1086,481,83,,,,,,
JP,238968,UT,23:25:24 09-Dec-2024,Argos,B,50.0890,-5.4896,3559,5799,2184,86,,,,,,
JP,238968,UT,23:32:06 09-Dec-2024,Argos,B,50.0935,-5.4350,1900,6449,559,11,,,,,,
JP,238968,UT,23:55:00 09-Dec-2024,Argos,B,50.0913,-5.4448,1178,1666,833,15,,,,,,
JP,238968,UT,05:58:16 10-Dec-2024,Argos,B,50.0733,-5.5953,3172,5418,1857,87,,,,,,
JP,238968,UT,07:00:03 10-Dec-2024,Argos,B,50.0374,-5.5981,4709,29022,764,88,,,,,,
JP,238968,UT,07:00:06 10-Dec-2024,Argos,A,50.0224,-5.2714,102,208,49,100,,,,,,
JP,238968,UT,08:38:22 10-Dec-2024,Argos,A,50.0376,-5.2991,177,1377,22,102,,,,,,
JP,238968,UT,10:00:04 10-Dec-2024,Argos,B,50.0140,-5.3159,866,12597,59,61,,,,,,
JP,238968,UT,10:03:40 10-Dec-2024,Argos,B,50.0422,-5.2736,615,9687,39,72,,,,,,
JP,238968,UT,10:21:07 10-Dec-2024,Argos,B,50.0531,-5.2683,720,8067,64,80,,,,,,
JP,238968,UT,10:38:56 10-Dec-2024,Argos,B,50.0539,-5.2709,943,2772,320,83,,,,,,
JP,238968,UT,10:42:52 10-Dec-2024,Argos,B,50.0396,-5.2806,1133,2485,516,76,,,,,,
JP,238968,UT,11:43:22 10-Dec-2024,Argos,B,50.0290,-5.3049,1482,2607,842,84,,,,,,
JP,238968,UT,11:43:22 10-Dec-2024,Argos,B,50.0354,-5.3013,1610,3262,794,76,,,,,,
JP,238968,UT,12:12:40 10-Dec-2024,Argos,A,50.0832,-5.3508,161,905,28,96,,,,,,
JP,238968,UT,13:56:00 10-Dec-2024,Argos,B,50.0880,-5.3525,963,4445,208,153,,,,,,
JP,238968,UT,18:04:01 10-Dec-2024,Argos,B,50.0499,-5.4155,2321,3049,1766,109,,,,,,
JP,238968,UT,18:22:01 10-Dec-2024,Argos,B,50.0664,-5.3858,3311,5929,1848,68,,,,,,
JP,238968,UT,19:42:28 10-Dec-2024,Argos,B,50.0811,-5.4113,1695,65922,43,102,,,,,,
JP,238968,UT,19:51:33 10-Dec-2024,Argos,A,50.0899,-5.4722,115,479,27,116,,,,,,
JP,238968,UT,19:55:18 10-Dec-2024,Argos,B,50.0892,-5.4707,315,557,178,102,,,,,,
JP,238968,UT,19:58:54 10-Dec-2024,Argos,B,50.0890,-5.4722,410,681,246,98,,,,,,
JP,238968,UT,20:06:33 10-Dec-2024,Argos,B,50.0891,-5.4717,551,912,332,95,,,,,,
JP,238968,UT,20:25:47 10-Dec-2024,Argos,B,50.0904,-5.4647,651,1413,299,19,,,,,,
JP,238968,UT,21:16:19 10-Dec-2024,Argos,B,50.0785,-5.4732,859,4805,153,45,,,,,,
JP,238968,UT,21:24:13 10-Dec-2024,Argos,B,50.0784,-5.4737,975,2745,346,49,,,,,,
JP,238968,UT,21:31:33 10-Dec-2024,Argos,B,50.0517,-5.4886,588,13104,26,74,,,,,,
JP,238968,UT,21:31:33 10-Dec-2024,Argos,A,50.0535,-5.4937,183,752,44,65,,,,,,
JP,238968,UT,22:01:23 10-Dec-2024,Argos,B,50.0536,-5.4937,769,1215,486,87,,,,,,
JP,238968,UT,23:10:44 10-Dec-2024,Argos,B,50.0443,-5.4398,946,3986,224,178,,,,,,
JP,238968,UT,23:10:44 10-Dec-2024,Argos,A,50.0338,-5.4393,230,320,164,2,,,,,,
JP,238968,UT,05:21:20 11-Dec-2024,Argos,B,49.9585,-5.4278,2730,9008,827,83,,,,,,
JP,238968,UT,06:59:56 11-Dec-2024,Argos,B,49.9913,-5.3599,1918,24126,152,102,,,,,,
JP,238968,UT,08:19:22 11-Dec-2024,Argos,B,49.9854,-5.3255,2609,7759,877,100,,,,,,
JP,238968,UT,09:47:36 11-Dec-2024,Argos,B,49.9841,-5.2947,3003,7012,1285,101,,,,,,
JP,238968,UT,09:51:59 11-Dec-2024,Argos,B,49.9512,-5.2613,1669,90425,30,84,,,,,,
JP,238968,UT,09:54:53 11-Dec-2024,Argos,B,49.9514,-5.2576,1642,24103,111,84,,,,,,
JP,238968,UT,11:24:35 11-Dec-2024,Argos,A,49.9599,-5.2115,644,3608,114,128,,,,,,
JP,238968,UT,11:33:15 11-Dec-2024,Argos,B,49.9623,-5.2100,459,1546,136,102,,,,,,
JP,238968,UT,13:06:07 11-Dec-2024,Argos,B,49.9646,-5.1761,1372,2354,799,94,,,,,,
JP,238968,UT,23:00:48 11-Dec-2024,Argos,B,49.9709,-4.9630,3179,8659,1167,89,,,,,,
JP,238968,UT,06:01:48 12-Dec-2024,Argos,B,49.9657,-5.0674,20137,,,,,,,,,
JP,238968,UT,06:31:25 12-Dec-2024,Argos,B,49.9616,-5.1727,2022,26831,152,55,,,,,,
JP,238968,UT,07:44:36 12-Dec-2024,Argos,B,49.9621,-5.1458,2574,4445,1490,74,,,,,,
JP,238968,UT,08:10:14 12-Dec-2024,Argos,B,49.9626,-5.1594,1702,3965,730,82,,,,,,
JP,238968,UT,09:26:44 12-Dec-2024,Argos,B,49.9514,-5.1501,1974,4368,892,94,,,,,,
JP,238968,UT,09:26:44 12-Dec-2024,Argos,B,49.9536,-5.1748,1118,10611,117,5,,,,,,
JP,238968,UT,09:41:56 12-Dec-2024,Argos,B,49.9568,-5.1758,1188,2220,636,7,,,,,,
JP,238968,UT,10:07:50 12-Dec-2024,Argos,B,49.9557,-5.1665,1384,1720,1113,11,,,,,,
JP,238968,UT,11:03:59 12-Dec-2024,Argos,B,49.9442,-5.1863,1020,29878,34,109,,,,,,
JP,238968,UT,11:05:19 12-Dec-2024,Argos,B,49.9583,-5.2246,430,1985,93,104,,,,,,
JP,238968,UT,11:14:49 12-Dec-2024,Argos,2,49.9620,-5.2271,286,615,132,99,,,,,,
JP,238968,UT,11:47:26 12-Dec-2024,Argos,B,49.9585,-5.2213,1871,2939,1191,90,,,,,,
JP,238968,UT,13:00:48 12-Dec-2024,Argos,B,49.9486,-5.2108,2750,4426,1708,92,,,,,,
JP,238968,UT,13:30:47 12-Dec-2024,Argos,B,49.9570,-5.2093,2784,4674,1657,101,,,,,,
JP,238968,UT,11:40:30 13-Dec-2024,Argos,B,49.8152,-4.9413,4762,8638,2624,101,,,,,,
JP,238968,UT,14:58:35 13-Dec-2024,Argos,B,49.9530,-5.2023,6258,12598,3108,112,,,,,,
JP,238968,UT,19:47:51 13-Dec-2024,Argos,B,49.9479,-5.2063,6267,11195,3508,107,,,,,,
