DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Michael,238960,UT,DS,1,0,1,,,19:24:52 16-Apr-2025,MC,B,49.9123,-5.5027,49.9123,-5.5027,8,,401677708,-120
Michael,238960,UT,DS,1,0,1,,,21:50:05 16-Apr-2025,NP,B,49.9353,-5.5182,49.9353,-5.5182,,,401677726,-126
Michael,238960,UT,DS,1,0,1,,,21:50:05 16-Apr-2025,MB,B,49.9264,-5.5087,49.9264,-5.5087,8,,401677725,-128
Michael,238960,UT,DS,1,0,1,,,21:50:05 16-Apr-2025,NN,B,49.9325,-5.5159,49.9325,-5.5159,,,401677730,-127
Michael,238960,UT,DS,3,0,0,94,82,23:28:04 16-Apr-2025,NP,A,49.9902,-5.4702,49.9902,-5.4702,8,,401677711,-131
Michael,238960,UT,DS,4,0,0,104,82,23:29:49 16-Apr-2025,NN,3,49.9979,-5.4550,49.9979,-5.4550,66,,401677708,-125
Michael,238960,UT,DS,2,0,0,236,236,01:49:48 17-Apr-2025,O3,B,50.0096,-5.4756,50.0096,-5.4756,8,,401677722,-129
Michael,238960,UT,DS,4,0,2,129,45,04:42:21 17-Apr-2025,SR,2,50.0844,-5.4429,50.0844,-5.4429,58,,401677700,-120
Michael,238960,UT,DS,2,0,0,224,224,05:05:44 17-Apr-2025,CS,B,50.0736,-5.4401,50.0736,-5.4401,6,,401677708,-122
Michael,238960,UT,DS,3,0,0,245,210,06:19:03 17-Apr-2025,SR,A,50.0482,-5.4518,50.0482,-5.4518,8,,401677707,-123
Michael,238960,UT,DS,3,0,0,221,198,06:42:40 17-Apr-2025,CS,A,50.0404,-5.4452,50.0404,-5.4452,6,,401677707,-124
Michael,238960,UT,DS,1,0,1,,,09:45:16 17-Apr-2025,NK,B,50.0371,-5.4396,50.0371,-5.4396,8,,401677703,-128
Michael,238960,UT,DS,1,0,0,,,10:02:29 17-Apr-2025,NP,B,50.0373,-5.4433,50.0373,-5.4433,6,,401677706,-120
Michael,238960,UT,DS,1,0,1,,,10:04:33 17-Apr-2025,MB,B,50.0377,-5.4435,50.0377,-5.4435,6,,401677705,-127
Michael,238960,UT,DS,1,0,1,,,16:21:32 17-Apr-2025,CS,B,49.9970,-5.4270,49.9970,-5.4270,8,,401677684,-121
Michael,238960,UT,DS,2,0,1,336,336,18:01:59 17-Apr-2025,CS,B,49.9954,-5.5825,49.9954,-5.5825,8,,401677689,-130
Michael,238960,UT,DS,1,0,1,,,19:33:28 17-Apr-2025,NK,B,49.9843,-5.6194,49.9843,-5.6194,8,,401677705,-127
Michael,238960,UT,DS,1,0,1,,,19:48:20 17-Apr-2025,MB,B,49.9908,-5.6268,49.9908,-5.6268,8,,401677691,-127
Michael,238960,UT,DS,1,0,1,,,19:59:03 17-Apr-2025,NP,B,49.9385,-5.5928,49.9385,-5.5928,,,401677708,-137
Michael,238960,UT,DS,5,0,3,166,72,19:59:03 17-Apr-2025,SR,2,49.9385,-5.5928,49.9385,-5.5928,56,,401677710,-121
Michael,238960,UT,DS,3,0,3,299,211,20:38:37 17-Apr-2025,MC,A,49.9374,-5.6154,49.9374,-5.6154,7,,401677716,-119
Michael,238960,UT,DS,1,0,0,,,21:05:49 17-Apr-2025,NK,B,49.9368,-5.6280,49.9368,-5.6280,6,,401677723,-135
Michael,238960,UT,DS,3,0,2,273,174,21:26:21 17-Apr-2025,MB,A,49.9560,-5.5646,49.9560,-5.5646,6,,401677716,-133
Michael,238960,UT,DS,5,0,3,184,174,21:29:15 17-Apr-2025,NP,2,49.9606,-5.5588,49.9606,-5.5588,56,,401677720,-129
Michael,238960,UT,DS,2,0,1,368,368,21:35:26 17-Apr-2025,NN,B,49.9591,-5.5575,49.9591,-5.5575,6,,401677719,-123
Michael,238960,UT,DS,1,0,0,,,21:41:34 17-Apr-2025,SR,B,49.9597,-5.5607,49.9597,-5.5607,6,,401677719,-135
Michael,238960,UT,DS,2,0,1,48,48,22:28:14 17-Apr-2025,MC,B,49.9576,-5.5839,49.9576,-5.5839,8,,401677709,-126
Michael,238960,UT,DS,1,0,0,,,23:15:34 17-Apr-2025,NN,B,49.9639,-5.5742,49.9639,-5.5742,8,,401677710,-135
