DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Sunbeetle,225760,UT,DS,1,0,0,,,07:00:01 19-Nov-2024,SR,B,50.0857,-5.2048,50.0857,-5.2048,8,,401677739,-136
Sunbeetle,225760,UT,DS,1,0,0,,,10:38:19 19-Nov-2024,MC,B,50.0803,-5.1784,50.0803,-5.1784,8,,401677736,-117
Sunbeetle,225760,UT,DS,1,0,1,,,11:00:46 19-Nov-2024,NP,B,50.0859,-5.1918,50.0859,-5.1918,6,,401677741,-126
Sunbeetle,225760,UT,DS,1,0,0,,,11:20:59 19-Nov-2024,MB,B,50.0849,-5.1882,50.0849,-5.1882,6,,401677741,-131
Sunbeetle,225760,UT,DS,2,0,1,89,89,19:07:53 19-Nov-2024,SR,B,50.0644,-5.1017,50.0644,-5.1017,8,,401677742,-136
Sunbeetle,225760,UT,DS,2,0,0,45,45,19:09:44 19-Nov-2024,NK,B,50.0908,-5.2002,50.0908,-5.2002,6,,401677770,-129
Sunbeetle,225760,UT,DS,1,0,0,,,22:05:13 19-Nov-2024,MC,B,50.0740,-5.1719,50.0740,-5.1719,8,,401677765,-130
Sunbeetle,225760,UT,DS,1,0,0,,,05:42:20 20-Nov-2024,A1,B,50.0615,-5.1140,50.0615,-5.1140,8,,401677765,-133
Sunbeetle,225760,UT,DS,1,0,0,,,06:25:20 20-Nov-2024,SR,B,50.0653,-5.1264,50.0653,-5.1264,8,,401677754,-132
Sunbeetle,225760,UT,DS,2,0,1,271,271,10:49:57 20-Nov-2024,NP,B,50.0710,-5.1569,50.0710,-5.1569,8,,401677725,-117
Sunbeetle,225760,UT,DS,2,0,1,73,73,11:30:47 20-Nov-2024,NN,B,50.0908,-5.1867,50.0908,-5.1867,8,,401677735,-127
Sunbeetle,225760,UT,DS,2,0,0,214,214,11:57:50 20-Nov-2024,MC,B,50.0925,-5.1973,50.0925,-5.1973,6,,401677736,-125
Sunbeetle,225760,UT,DS,2,0,1,458,458,17:12:48 20-Nov-2024,CS,B,50.1188,-5.2169,50.1188,-5.2169,8,,401677736,-134
Sunbeetle,225760,UT,DS,4,0,1,78,53,06:53:03 21-Nov-2024,CS,2,50.0921,-5.2028,50.0921,-5.2028,50,,401677737,-129
Sunbeetle,225760,UT,DS,2,0,1,126,126,06:53:57 21-Nov-2024,NK,B,50.0923,-5.2027,50.0923,-5.2027,6,,401677734,-119
Sunbeetle,225760,UT,DS,1,0,0,,,07:39:04 21-Nov-2024,SR,B,50.0988,-5.2032,50.0988,-5.2032,8,,401677727,-135
Sunbeetle,225760,UT,DS,1,0,1,,,11:14:02 21-Nov-2024,NN,B,50.0923,-5.2136,50.0923,-5.2136,8,,401677736,-124
Sunbeetle,225760,UT,DS,2,0,0,84,84,11:36:50 21-Nov-2024,MC,B,50.0878,-5.2075,50.0878,-5.2075,6,,401677734,-119
Sunbeetle,225760,UT,DS,2,0,0,108,108,12:18:55 21-Nov-2024,NP,B,50.0896,-5.2004,50.0896,-5.2004,8,,401677738,-121
Sunbeetle,225760,UT,DS,1,0,1,,,12:18:55 21-Nov-2024,MB,B,50.0891,-5.2002,50.0891,-5.2002,,,401677736,-134
Sunbeetle,225760,UT,DS,2,0,2,45,45,13:30:30 21-Nov-2024,O3,B,50.0864,-5.1991,50.0864,-5.1991,8,,401677734,-125
Sunbeetle,225760,UT,DS,2,0,0,45,45,19:57:57 21-Nov-2024,NK,B,50.1076,-5.2483,50.1076,-5.2483,8,,401677754,-132
Sunbeetle,225760,UT,DS,1,0,0,,,06:20:09 22-Nov-2024,A1,B,50.0639,-5.2618,50.0639,-5.2618,8,,401677748,-128
Sunbeetle,225760,UT,DS,1,0,1,,,09:39:41 22-Nov-2024,MC,B,50.0891,-5.2508,50.0891,-5.2508,8,,401677713,-122
Sunbeetle,225760,UT,DS,2,0,0,47,47,10:26:18 22-Nov-2024,NP,B,50.0954,-5.2546,50.0954,-5.2546,8,,401677717,-126
Sunbeetle,225760,UT,DS,2,0,1,45,45,11:05:47 22-Nov-2024,NN,B,50.0998,-5.2232,50.0998,-5.2232,7,,401677726,-127
Sunbeetle,225760,UT,DS,1,0,0,,,12:51:05 22-Nov-2024,O3,B,50.1067,-5.1957,50.1067,-5.1957,8,,401677734,-134
Sunbeetle,225760,UT,DS,2,0,1,106,106,17:25:10 22-Nov-2024,CS,B,50.1060,-5.2144,50.1060,-5.2144,8,,401677733,-135
Sunbeetle,225760,UT,DS,1,0,1,,,17:35:11 22-Nov-2024,SR,B,50.1036,-5.2182,50.1036,-5.2182,6,,401677741,-132
Sunbeetle,225760,UT,DS,1,0,0,,,00:00:01 23-Nov-2024,O3,B,50.1055,-5.2174,50.1055,-5.2174,8,,401677742,-131
Sunbeetle,225760,UT,DS,3,0,1,67,45,09:23:29 23-Nov-2024,NK,A,50.0885,-5.1835,50.0885,-5.1835,8,,401677753,-129
Sunbeetle,225760,UT,DS,1,0,1,,,10:15:45 23-Nov-2024,NP,B,50.0912,-5.1728,50.0912,-5.1728,8,,401677743,-124
Sunbeetle,225760,UT,DS,1,0,0,,,10:48:36 23-Nov-2024,NN,B,50.0945,-5.1751,50.0945,-5.1751,8,,401677736,-121
Sunbeetle,225760,UT,DS,1,0,0,,,10:59:53 23-Nov-2024,MC,B,50.0946,-5.1781,50.0946,-5.1781,6,,401677739,-129
Sunbeetle,225760,UT,DS,1,0,1,,,12:00:53 23-Nov-2024,O3,B,50.0942,-5.1718,50.0942,-5.1718,8,,401677744,-125
Sunbeetle,225760,UT,DS,2,0,1,235,235,12:32:11 23-Nov-2024,NN,B,50.0887,-5.1751,,,8,,401677741,-123
Sunbeetle,225760,UT,DS,3,0,2,82,45,12:35:43 23-Nov-2024,MC,A,50.0933,-5.2050,,,6,,401677742,-123
Sunbeetle,225760,UT,DS,3,0,1,70,45,18:45:49 23-Nov-2024,A1,A,50.0888,-5.1728,50.0888,-5.1728,8,,401677753,-127
Sunbeetle,225760,UT,DS,1,0,0,,,21:45:21 23-Nov-2024,NP,B,50.0952,-5.1578,50.0952,-5.1578,8,,401677759,-124
Sunbeetle,225760,UT,DS,2,0,0,187,187,06:54:05 24-Nov-2024,A1,B,50.0703,-5.2059,50.0703,-5.2059,8,,401677746,-128
Sunbeetle,225760,UT,DS,2,0,2,77,77,07:17:59 24-Nov-2024,NK,B,50.0910,-5.2032,50.0910,-5.2032,6,,401677733,-126
Sunbeetle,225760,UT,DS,1,0,1,,,10:35:50 24-Nov-2024,MC,B,50.0854,-5.2058,50.0854,-5.2058,8,,401677735,-120
Sunbeetle,225760,UT,DS,1,0,1,,,10:35:50 24-Nov-2024,NN,B,50.0850,-5.1991,50.0850,-5.1991,,,401677739,-121
Sunbeetle,225760,UT,DS,1,0,0,,,11:18:16 24-Nov-2024,MB,B,50.0840,-5.1987,50.0840,-5.1987,8,,401677740,-129
Sunbeetle,225760,UT,DS,3,0,0,122,58,11:40:01 24-Nov-2024,NP,A,50.0910,-5.1984,50.0910,-5.1984,6,,401677745,-127
Sunbeetle,225760,UT,DS,2,0,2,253,253,12:13:50 24-Nov-2024,MC,B,50.0917,-5.2044,50.0917,-5.2044,8,,401677744,-125
Sunbeetle,225760,UT,DS,3,0,1,96,89,12:18:04 24-Nov-2024,NN,A,50.0945,-5.2059,50.0945,-5.2059,6,,401677743,-123
Sunbeetle,225760,UT,DS,1,0,0,,,12:55:28 24-Nov-2024,O3,B,50.0943,-5.2072,50.0943,-5.2072,8,,401677747,-124
Sunbeetle,225760,UT,DS,1,0,1,,,18:18:12 24-Nov-2024,A1,B,50.0957,-5.2037,50.0957,-5.2037,8,,401677745,-137
Sunbeetle,225760,UT,DS,2,0,2,46,46,05:31:41 25-Nov-2024,SR,B,50.0846,-5.2304,50.0846,-5.2304,8,,401677736,-133
