DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Mary,225765,UT,DS,1,0,1,,,11:11:09 31-Oct-2024,MB,B,50.0201,-5.5331,50.0201,-5.5331,6,,401677729,-128
Mary,225765,UT,DS,1,0,1,,,12:17:22 31-Oct-2024,MC,B,50.0232,-5.7292,50.0232,-5.7292,,,401677710,-128
Mary,225765,UT,DS,3,0,1,255,248,12:17:22 31-Oct-2024,NN,A,50.0232,-5.7292,50.0232,-5.7292,8,,401677715,-124
Mary,225765,UT,DS,3,0,3,149,45,13:01:24 31-Oct-2024,O3,A,50.0183,-5.5997,50.0183,-5.5997,8,,401677719,-118
Mary,225765,UT,DS,1,0,1,,,14:01:14 31-Oct-2024,NN,B,50.0150,-5.6087,50.0150,-5.6087,8,,401677715,-137
Mary,225765,UT,DS,1,0,1,,,14:42:05 31-Oct-2024,O3,B,50.0224,-5.6438,50.0224,-5.6438,8,,401677690,-136
Mary,225765,UT,DS,4,0,4,181,149,17:43:23 31-Oct-2024,CS,3,50.1084,-5.7001,50.1084,-5.7001,58,,401677717,-120
Mary,225765,UT,DS,1,0,1,,,18:39:27 31-Oct-2024,A1,B,50.1166,-5.7219,50.1166,-5.7219,8,,401677717,-128
Mary,225765,UT,DS,1,0,0,,,19:00:46 31-Oct-2024,NK,B,50.1182,-5.7253,50.1182,-5.7253,6,,401677719,-131
Mary,225765,UT,DS,1,0,0,,,20:15:46 31-Oct-2024,A1,B,50.1231,-5.7518,50.1231,-5.7518,8,,401677722,-128
Mary,225765,UT,DS,1,0,1,,,20:18:31 31-Oct-2024,MC,B,50.1143,-5.7449,50.1143,-5.7449,8,,401677708,-123
Mary,225765,UT,DS,2,0,2,111,111,21:02:47 31-Oct-2024,MB,B,50.1132,-5.7245,50.1132,-5.7245,7,,401677725,-125
Mary,225765,UT,DS,1,0,0,,,21:29:50 31-Oct-2024,NP,B,50.1191,-5.7314,50.1191,-5.7314,6,,401677736,-116
Mary,225765,UT,DS,1,0,1,,,21:59:02 31-Oct-2024,MC,B,50.1206,-5.7351,50.1206,-5.7351,6,,401677737,-120
Mary,225765,UT,DS,2,0,2,67,67,23:12:03 31-Oct-2024,NP,B,50.1238,-5.6959,50.1238,-5.6959,8,,401677737,-129
Mary,225765,UT,DS,1,0,0,,,23:40:27 31-Oct-2024,MC,B,50.1235,-5.6972,50.1235,-5.6972,6,,401677740,-127
Mary,225765,UT,DS,1,0,1,,,00:15:58 01-Nov-2024,O3,B,50.1469,-5.6958,50.1469,-5.6958,7,,401677750,-118
Mary,225765,UT,DS,2,0,2,179,179,01:55:05 01-Nov-2024,O3,B,50.2156,-5.5771,50.2156,-5.5771,8,,401677711,-139
Mary,225765,UT,DS,3,0,0,45,45,06:35:51 01-Nov-2024,SR,A,50.2078,-5.5158,50.2078,-5.5158,8,,401677688,-127
Mary,225765,UT,DS,1,0,0,,,06:51:18 01-Nov-2024,A1,B,50.2111,-5.5612,50.2111,-5.5612,6,,401677703,-136
Mary,225765,UT,DS,2,0,1,288,288,08:55:51 01-Nov-2024,NK,B,50.2313,-5.5566,50.2313,-5.5566,8,,401677701,-128
Mary,225765,UT,DS,1,0,0,,,09:51:41 01-Nov-2024,NP,B,50.2296,-5.5558,50.2296,-5.5558,8,,401677708,-130
Mary,225765,UT,DS,2,0,1,328,328,10:25:05 01-Nov-2024,NN,B,50.2563,-5.5730,50.2563,-5.5730,8,,401677699,-124
Mary,225765,UT,DS,2,0,1,45,45,10:30:11 01-Nov-2024,NK,B,50.2807,-5.5667,50.2807,-5.5667,6,,401677708,-128
Mary,225765,UT,DS,1,0,1,,,10:56:23 01-Nov-2024,MB,B,50.2691,-5.5745,50.2691,-5.5745,8,,401677701,-124
Mary,225765,UT,DS,2,0,1,327,327,11:23:06 01-Nov-2024,NP,B,50.2673,-5.5729,50.2673,-5.5729,6,,401677702,-126
